countyfips,date,revenue_all,merchants_all,new_case_count,yearmonth
51610,2020-09-26,-0.526,-0.363,0.0,202009
51610,2020-10-03,-0.518,-0.381,0.0,202010
51610,2020-10-10,-0.479,-0.34700000000000003,0.0,202010
51610,2020-10-17,-0.48,-0.337,0.0,202010
51610,2020-10-24,-0.555,-0.386,0.0,202010
51610,2020-10-31,-0.498,-0.32299999999999995,0.0,202010
51610,2020-11-07,-0.569,-0.385,0.0,202011
51610,2020-11-14,-0.611,-0.397,0.42857142857142855,202011
51610,2020-11-21,-0.598,-0.41700000000000004,0.5714285714285714,202011
51610,2020-11-28,-0.5820000000000001,-0.465,1.4285714285714286,202011
51610,2020-12-05,-0.5579999999999999,-0.405,2.2857142857142856,202012
51610,2020-12-12,-0.506,-0.43,2.857142857142857,202012
51610,2020-12-19,-0.536,-0.442,2.4285714285714284,202012
51610,2020-12-26,-0.321,-0.366,2.142857142857143,202012
51610,2021-01-16,-0.542,-0.35600000000000004,2.2857142857142856,202101
51610,2021-01-23,-0.47,-0.308,5.285714285714286,202101
51610,2021-01-30,-0.46399999999999997,-0.348,4.857142857142857,202101
51683,2020-01-11,-0.305,-0.0323,0.0,202001
51683,2020-01-18,0.327,0.0495,0.0,202001
51683,2020-01-25,-0.0568,-0.0479,0.0,202001
51683,2020-02-01,0.0368,-0.0162,0.0,202002
51683,2020-02-08,-0.195,-0.0599,0.0,202002
51683,2020-02-15,0.225,-0.0916,0.0,202002
51683,2020-02-22,-0.127,0.0311,0.0,202002
51683,2020-02-29,-0.205,-0.0807,0.0,202002
51683,2020-03-07,-0.0377,-0.0521,0.0,202003
51683,2020-03-14,-0.262,-0.1,0.0,202003
51683,2020-03-21,-0.284,-0.135,0.0,202003
51683,2020-03-28,-0.424,-0.345,0.42857142857142855,202003
51683,2020-04-04,-0.523,-0.386,1.0,202004
51683,2020-04-11,-0.546,-0.43200000000000005,1.8571428571428572,202004
51683,2020-04-18,-0.41600000000000004,-0.35200000000000004,4.714285714285714,202004
51683,2020-04-25,-0.524,-0.35,8.857142857142858,202004
51683,2020-05-02,-0.493,-0.341,11.285714285714286,202005
51683,2020-05-09,-0.47700000000000004,-0.33,15.571428571428571,202005
51683,2020-05-16,-0.423,-0.34299999999999997,23.428571428571427,202005
51683,2020-05-23,-0.36200000000000004,-0.344,32.285714285714285,202005
51683,2020-05-30,-0.45299999999999996,-0.34600000000000003,34.57142857142857,202005
51683,2020-06-06,-0.33399999999999996,-0.273,30.0,202006
51683,2020-06-13,-0.47,-0.31,15.857142857142858,202006
51683,2020-06-20,-0.34,-0.27699999999999997,9.285714285714286,202006
51683,2020-06-27,-0.29600000000000004,-0.289,6.0,202006
51683,2020-07-04,-0.278,-0.205,5.285714285714286,202007
51683,2020-07-11,-0.415,-0.309,7.857142857142857,202007
51683,2020-07-18,-0.138,-0.262,5.428571428571429,202007
51683,2020-07-25,-0.387,-0.303,6.285714285714286,202007
51683,2020-08-01,-0.318,-0.276,6.428571428571429,202008
51683,2020-08-08,-0.40299999999999997,-0.258,4.857142857142857,202008
51683,2020-08-15,-0.312,-0.28600000000000003,7.285714285714286,202008
51683,2020-08-22,-0.392,-0.318,7.714285714285714,202008
51683,2020-08-29,-0.35700000000000004,-0.298,6.142857142857143,202008
51683,2020-09-05,-0.435,-0.294,6.142857142857143,202009
51683,2020-09-12,-0.32899999999999996,-0.314,4.0,202009
51683,2020-09-19,-0.32899999999999996,-0.321,4.142857142857143,202009
51683,2020-09-26,-0.233,-0.312,5.0,202009
51683,2020-10-03,-0.21,-0.311,3.2857142857142856,202010
51683,2020-10-10,-0.431,-0.301,5.0,202010
51683,2020-10-17,-0.38,-0.337,5.0,202010
51683,2020-10-24,-0.375,-0.293,3.0,202010
51683,2020-10-31,-0.37799999999999995,-0.316,3.857142857142857,202010
51683,2020-11-07,-0.324,-0.373,3.7142857142857144,202011
51683,2020-11-14,-0.434,-0.353,6.0,202011
51683,2020-11-21,-0.469,-0.35100000000000003,7.857142857142857,202011
51683,2020-11-28,-0.455,-0.37,11.142857142857142,202011
51683,2020-12-05,-0.332,-0.32299999999999995,12.571428571428571,202012
51683,2020-12-12,-0.48700000000000004,-0.355,16.285714285714285,202012
51683,2020-12-19,-0.489,-0.371,23.571428571428573,202012
51683,2020-12-26,-0.242,-0.27899999999999997,18.0,202012
51683,2021-01-16,-0.598,-0.33299999999999996,22.428571428571427,202101
51683,2021-01-23,-0.303,-0.37200000000000005,39.857142857142854,202101
51683,2021-01-30,-0.26899999999999996,-0.349,20.857142857142858,202101
