zipcode,date,median_listing_price,active_listing_count,netinflow,change_price,change_listing,change_inflow
20001,2018-01-01,730000.0,81.0,-61.0,,,
20001,2018-02-01,779000.0,89.0,-138.0,,,
20001,2018-03-01,729000.0,103.0,-163.0,,,
20001,2018-04-01,717000.0,117.0,-94.0,,,
20001,2018-05-01,754950.0,125.0,-131.0,,,
20001,2018-06-01,749000.0,134.0,-213.0,,,
20001,2018-07-01,749950.0,121.0,-240.0,,,
20001,2018-08-01,755000.0,107.0,-56.0,,,
20001,2018-09-01,750000.0,135.0,-100.0,,,
20001,2018-10-01,749500.0,167.0,-60.0,,,
20001,2018-11-01,749500.0,166.0,-108.0,,,
20001,2018-12-01,774900.0,108.0,-139.0,,,
20001,2019-01-01,789450.0,94.0,-32.0,0.08143835616438366,0.16049382716049387,-0.47540983606557374
20001,2019-02-01,799000.0,99.0,-86.0,0.025673940949935803,0.1123595505617978,-0.37681159420289856
20001,2019-03-01,772814.0,104.0,-138.0,0.06010150891632371,0.009708737864077666,-0.15337423312883436
20001,2019-04-01,752764.0,108.0,-125.0,0.04988005578800547,-0.07692307692307687,0.32978723404255317
20001,2019-05-01,749900.0,114.0,-162.0,-0.0066891847142195315,-0.08799999999999997,0.23664122137404586
20001,2019-06-01,749900.0,125.0,-150.0,0.0012016021361815898,-0.06716417910447758,-0.295774647887324
20001,2019-07-01,816950.0,111.0,-244.0,0.08933928928595236,-0.0826446280991735,0.016666666666666607
20001,2019-08-01,792857.0,119.0,-253.0,0.050141721854304544,0.11214953271028039,3.5178571428571432
20001,2019-09-01,755356.0,132.0,-258.0,0.007141333333333444,-0.022222222222222254,1.58
20001,2019-10-01,784950.0,132.0,-177.0,0.04729819879919939,-0.20958083832335328,1.9500000000000002
20001,2019-11-01,759900.0,149.0,-109.0,0.01387591727818549,-0.10240963855421692,0.0092592592592593
20001,2019-12-01,799900.0,116.0,-100.0,0.03226222738417861,0.07407407407407418,-0.28057553956834536
20001,2020-01-01,779900.0,90.0,-134.0,-0.012097029577553986,-0.04255319148936165,3.1875
20001,2020-02-01,749999.0,96.0,-170.0,-0.061327909887359144,-0.030303030303030276,0.9767441860465116
20001,2020-03-01,774450.0,121.0,-282.0,0.0021169388753310425,0.16346153846153855,1.0434782608695654
20001,2020-04-01,784450.0,122.0,-336.0,0.042092873729349334,0.12962962962962954,1.6880000000000002
20001,2020-05-01,779900.0,119.0,-318.0,0.04000533404453921,0.04385964912280693,0.962962962962963
20001,2020-06-01,791950.0,142.0,-251.0,0.05607414321909587,0.1359999999999999,0.6733333333333333
20001,2020-07-01,769450.0,165.0,-502.0,-0.05814309321255895,0.4864864864864864,1.057377049180328
20001,2020-08-01,749900.0,173.0,-404.0,-0.05418000976216397,0.45378151260504196,0.5968379446640317
20001,2020-09-01,717500.0,192.0,-382.0,-0.0501167661341142,0.4545454545454546,0.48062015503875966
20001,2020-10-01,695000.0,232.0,-397.0,-0.11459328619657305,0.7575757575757576,1.2429378531073447
20001,2020-11-01,699000.0,237.0,-275.0,-0.08014212396367948,0.5906040268456376,1.522935779816514
20001,2020-12-01,712400.0,207.0,-184.0,-0.10938867358419802,0.7844827586206897,0.8400000000000001
20001,2021-01-01,699900.0,163.0,-123.0,-0.10257725349403768,0.8111111111111111,-0.08208955223880599
20001,2021-02-01,692000.0,162.0,-162.0,-0.0773321031094708,0.6875,-0.04705882352941182
20001,2021-03-01,674500.0,163.0,-194.0,-0.1290593324294661,0.3471074380165289,-0.3120567375886525
20001,2021-04-01,697450.0,152.0,-113.0,-0.11090573012938998,0.24590163934426235,-0.6636904761904762
20001,2021-05-01,699900.0,175.0,-206.0,-0.10257725349403768,0.47058823529411775,-0.35220125786163525
20001,2021-06-01,739000.0,192.0,-206.0,-0.06686028158343327,0.352112676056338,-0.17928286852589637
20001,2021-07-01,719950.0,178.0,-142.0,-0.06433166547533953,0.07878787878787885,-0.7171314741035857
20001,2021-08-01,727450.0,148.0,-218.0,-0.02993732497666357,-0.1445086705202312,-0.46039603960396036
20001,2021-09-01,772000.0,188.0,-212.0,0.07595818815331001,-0.02083333333333337,-0.4450261780104712
20001,2021-10-01,749900.0,213.0,-92.0,0.07899280575539569,-0.0818965517241379,-0.7682619647355163
20001,2021-11-01,725000.0,206.0,-210.0,0.03719599427753928,-0.13080168776371304,-0.23636363636363633
20001,2021-12-01,714900.0,169.0,-135.0,0.0035092644581695698,-0.18357487922705318,-0.2663043478260869
20001,2022-01-01,714900.0,141.0,-88.0,0.021431633090441382,-0.13496932515337423,-0.2845528455284553
20001,2022-02-01,684000.0,149.0,-160.0,-0.011560693641618491,-0.08024691358024694,-0.012345679012345734
20001,2022-03-01,699000.0,162.0,-132.0,0.036323202372127605,-0.006134969325153339,-0.31958762886597936
20001,2022-04-01,725000.0,153.0,-190.0,0.03950103950103956,0.006578947368421018,0.6814159292035398
20002,2018-01-01,604500.0,112.0,-140.0,,,
20002,2018-02-01,643600.0,98.0,-53.0,,,
20002,2018-03-01,649000.0,137.0,-108.0,,,
20002,2018-04-01,677400.0,134.0,-112.0,,,
20002,2018-05-01,699999.0,148.0,1.0,,,
20002,2018-06-01,655000.0,154.0,-99.0,,,
20002,2018-07-01,687000.0,150.0,-145.0,,,
20002,2018-08-01,679000.0,144.0,-196.0,,,
20002,2018-09-01,699000.0,154.0,-55.0,,,
20002,2018-10-01,694500.0,184.0,-102.0,,,
20002,2018-11-01,695000.0,180.0,-134.0,,,
20002,2018-12-01,675000.0,156.0,-81.0,,,
20002,2019-01-01,647300.0,118.0,-48.0,0.0708023159636062,0.0535714285714286,-0.6571428571428571
20002,2019-02-01,650000.0,122.0,-90.0,0.009944064636420169,0.24489795918367352,0.6981132075471699
20002,2019-03-01,674957.0,126.0,-30.0,0.03999537750385218,-0.08029197080291972,-0.7222222222222222
20002,2019-04-01,662450.0,129.0,-126.0,-0.02206967818128136,-0.03731343283582089,0.125
20002,2019-05-01,669950.0,142.0,-64.0,-0.04292720418172025,-0.04054054054054057,-65.0
20002,2019-06-01,695000.0,162.0,-73.0,0.06106870229007644,0.051948051948051965,-0.26262626262626265
20002,2019-07-01,685000.0,172.0,-217.0,-0.0029112081513827937,0.14666666666666672,0.49655172413793114
20002,2019-08-01,666529.0,184.0,-206.0,-0.018366715758468377,0.2777777777777777,0.05102040816326525
20002,2019-09-01,686979.0,207.0,-126.0,-0.017197424892703816,0.3441558441558441,1.290909090909091
20002,2019-10-01,679450.0,215.0,-79.0,-0.02167026637868974,0.1684782608695652,-0.22549019607843135
20002,2019-11-01,685000.0,191.0,-79.0,-0.014388489208633115,0.061111111111111116,-0.4104477611940298
20002,2019-12-01,669995.0,148.0,-93.0,-0.007414814814814763,-0.05128205128205132,0.14814814814814814
20002,2020-01-01,677425.0,137.0,-62.0,0.04653947165147532,0.1610169491525424,0.29166666666666674
20002,2020-02-01,649900.0,123.0,-115.0,-0.00015384615384617106,0.008196721311475308,0.2777777777777777
20002,2020-03-01,649950.0,126.0,-204.0,-0.03704976761482581,0.0,5.8
20002,2020-04-01,692613.0,140.0,-333.0,0.04553249301834095,0.0852713178294573,1.6428571428571428
20002,2020-05-01,724900.0,153.0,-312.0,0.08202104634674234,0.07746478873239426,3.875
20002,2020-06-01,722450.0,174.0,-303.0,0.039496402877697845,0.07407407407407418,3.1506849315068495
20002,2020-07-01,709450.0,181.0,-285.0,0.03569343065693431,0.05232558139534893,0.31336405529953915
20002,2020-08-01,670000.0,172.0,-446.0,0.005207575364312822,-0.06521739130434778,1.1650485436893203
20002,2020-09-01,666350.0,186.0,-258.0,-0.03002857438145856,-0.10144927536231885,1.0476190476190474
20002,2020-10-01,649900.0,213.0,-365.0,-0.043491058944734706,-0.009302325581395321,3.620253164556962
20002,2020-11-01,649900.0,213.0,-323.0,-0.05124087591240878,0.11518324607329844,3.0886075949367084
20002,2020-12-01,667450.0,180.0,-242.0,-0.003798535809968695,0.21621621621621623,1.6021505376344085
20002,2021-01-01,659900.0,159.0,-251.0,-0.025870022511717217,0.16058394160583944,3.048387096774194
20002,2021-02-01,646500.0,150.0,-207.0,-0.005231574088321311,0.2195121951219512,0.8
20002,2021-03-01,649250.0,161.0,-202.0,-0.001077005923532548,0.2777777777777777,-0.009803921568627416
20002,2021-04-01,649900.0,179.0,-141.0,-0.06166935936807427,0.27857142857142847,-0.5765765765765766
20002,2021-05-01,649900.0,188.0,-150.0,-0.10346254655814591,0.2287581699346406,-0.5192307692307692
20002,2021-06-01,629900.0,215.0,-207.0,-0.12810575126306323,0.23563218390804597,-0.3168316831683168
20002,2021-07-01,635000.0,208.0,-152.0,-0.10494044682500525,0.149171270718232,-0.4666666666666667
20002,2021-08-01,649950.0,219.0,-50.0,-0.029925373134328304,0.2732558139534884,-0.8878923766816144
20002,2021-09-01,667400.0,245.0,-29.0,0.0015757484805283273,0.31720430107526876,-0.8875968992248062
20002,2021-10-01,650000.0,259.0,-19.0,0.00015386982612719535,0.215962441314554,-0.947945205479452
20002,2021-11-01,650000.0,239.0,-62.0,0.00015386982612719535,0.1220657276995305,-0.8080495356037152
20002,2021-12-01,654950.0,188.0,-85.0,-0.01872799460633756,0.04444444444444451,-0.6487603305785123
20002,2022-01-01,649900.0,147.0,-12.0,-0.015153811183512667,-0.07547169811320753,-0.952191235059761
20002,2022-02-01,637450.0,147.0,-25.0,-0.013998453209590145,-0.020000000000000018,-0.8792270531400966
20002,2022-03-01,644450.0,176.0,-49.0,-0.007393145937620305,0.0931677018633541,-0.7574257425742574
20002,2022-04-01,659999.0,175.0,40.0,0.015539313740575489,-0.022346368715083775,-1.2836879432624113
20003,2018-01-01,739500.0,48.0,34.0,,,
20003,2018-02-01,669900.0,48.0,14.0,,,
20003,2018-03-01,649000.0,63.0,59.0,,,
20003,2018-04-01,625000.0,74.0,52.0,,,
20003,2018-05-01,674450.0,73.0,48.0,,,
20003,2018-06-01,649900.0,78.0,83.0,,,
20003,2018-07-01,749700.0,82.0,79.0,,,
20003,2018-08-01,749500.0,74.0,-17.0,,,
20003,2018-09-01,749500.0,87.0,75.0,,,
20003,2018-10-01,774975.0,95.0,-57.0,,,
20003,2018-11-01,778500.0,87.0,31.0,,,
20003,2018-12-01,775000.0,66.0,-56.0,,,
20003,2019-01-01,782248.0,69.0,-4.0,0.05780662609871534,0.4375,-1.1176470588235294
20003,2019-02-01,750000.0,63.0,10.0,0.11957008508732647,0.3125,-0.2857142857142857
20003,2019-03-01,772143.0,62.0,-32.0,0.18974268104776582,-0.015873015873015928,-1.542372881355932
20003,2019-04-01,772093.0,66.0,-40.0,0.2353487999999999,-0.10810810810810811,-1.7692307692307692
20003,2019-05-01,774500.0,75.0,76.0,0.14834309437319293,0.027397260273972712,0.5833333333333333
20003,2019-06-01,749900.0,62.0,45.0,0.15386982612709654,-0.20512820512820518,-0.45783132530120485
20003,2019-07-01,749900.0,63.0,40.0,0.00026677337601710427,-0.23170731707317072,-0.49367088607594933
20003,2019-08-01,758471.0,69.0,-53.0,0.011969312875250271,-0.06756756756756754,2.1176470588235294
20003,2019-09-01,779900.0,80.0,61.0,0.04056037358238829,-0.08045977011494254,-0.18666666666666665
20003,2019-10-01,799900.0,89.0,14.0,0.03216232781702644,-0.06315789473684208,-1.2456140350877192
20003,2019-11-01,799900.0,82.0,69.0,0.027488760436737314,-0.05747126436781613,1.225806451612903
20003,2019-12-01,787400.0,65.0,-24.0,0.016000000000000014,-0.015151515151515138,-0.5714285714285714
20003,2020-01-01,784000.0,59.0,2.0,0.002239698919012989,-0.14492753623188404,-1.5
20003,2020-02-01,874900.0,55.0,50.0,0.16653333333333342,-0.12698412698412698,4.0
20003,2020-03-01,882450.0,52.0,-101.0,0.14285825294019383,-0.16129032258064513,2.15625
20003,2020-04-01,837500.0,65.0,-162.0,0.08471388809379188,-0.015151515151515138,3.05
20003,2020-05-01,799900.0,76.0,-109.0,0.03279535183989668,0.01333333333333342,-2.4342105263157894
20003,2020-06-01,809950.0,72.0,-62.0,0.08007734364581953,0.16129032258064524,-2.3777777777777778
20003,2020-07-01,799900.0,73.0,-105.0,0.06667555674089876,0.15873015873015883,-3.625
20003,2020-08-01,779900.0,78.0,5.0,0.02825289299129441,0.13043478260869557,-1.0943396226415094
20003,2020-09-01,762200.0,93.0,-63.0,-0.022695217335555795,0.1625000000000001,-2.0327868852459017
20003,2020-10-01,769900.0,114.0,-88.0,-0.03750468808601071,0.2808988764044944,-7.285714285714286
20003,2020-11-01,736950.0,118.0,-140.0,-0.07869733716714589,0.4390243902439024,-3.028985507246377
20003,2020-12-01,731250.0,95.0,-87.0,-0.07131064262128528,0.46153846153846145,2.625
20003,2021-01-01,722500.0,82.0,75.0,-0.07844387755102045,0.38983050847457634,36.5
20003,2021-02-01,697000.0,76.0,66.0,-0.20333752428849017,0.38181818181818183,0.32000000000000006
20003,2021-03-01,762500.0,74.0,97.0,-0.13592838121140005,0.42307692307692313,-1.9603960396039604
20003,2021-04-01,796950.0,82.0,193.0,-0.048417910447761225,0.2615384615384615,-2.191358024691358
20003,2021-05-01,799000.0,83.0,220.0,-0.0011251406425802912,0.09210526315789469,-3.018348623853211
20003,2021-06-01,744200.0,86.0,153.0,-0.0811778504845978,0.19444444444444442,-3.467741935483871
20003,2021-07-01,799000.0,78.0,268.0,-0.0011251406425802912,0.06849315068493156,-3.552380952380952
20003,2021-08-01,792450.0,86.0,250.0,0.01609180664187715,0.10256410256410264,49.0
20003,2021-09-01,849450.0,105.0,117.0,0.1144712673838888,0.12903225806451624,-2.857142857142857
20003,2021-10-01,850000.0,108.0,38.0,0.10403948564748666,-0.052631578947368474,-1.4318181818181819
20003,2021-11-01,849000.0,89.0,-13.0,0.15204559332383472,-0.2457627118644068,-0.9071428571428571
20003,2021-12-01,819900.0,69.0,-33.0,0.12123076923076925,-0.27368421052631575,-0.6206896551724138
20003,2022-01-01,744900.0,49.0,-41.0,0.031003460207612354,-0.4024390243902439,-1.5466666666666666
20003,2022-02-01,757400.0,58.0,-2.0,0.08665710186513631,-0.23684210526315785,-1.0303030303030303
20003,2022-03-01,793750.0,69.0,-53.0,0.040983606557376984,-0.06756756756756754,-1.5463917525773194
20003,2022-04-01,774900.0,72.0,-47.0,-0.02766798418972327,-0.12195121951219512,-1.2435233160621761
20005,2018-01-01,656950.0,24.0,-77.0,,,
20005,2018-02-01,582450.0,25.0,-61.0,,,
20005,2018-03-01,630500.0,31.0,-55.0,,,
20005,2018-04-01,547400.0,36.0,-71.0,,,
20005,2018-05-01,597950.0,35.0,-70.0,,,
20005,2018-06-01,597000.0,44.0,-55.0,,,
20005,2018-07-01,607450.0,51.0,-29.0,,,
20005,2018-08-01,565000.0,35.0,-74.0,,,
20005,2018-09-01,565000.0,44.0,-21.0,,,
20005,2018-10-01,499500.0,49.0,-26.0,,,
20005,2018-11-01,448500.0,42.0,-55.0,,,
20005,2018-12-01,495000.0,30.0,-18.0,,,
20005,2019-01-01,522000.0,22.0,-7.0,-0.20541898165766037,-0.08333333333333337,-0.9090909090909091
20005,2019-02-01,569000.0,21.0,-45.0,-0.02309211091080776,-0.16000000000000003,-0.2622950819672131
20005,2019-03-01,612143.0,27.0,-41.0,-0.02911498810467883,-0.12903225806451613,-0.2545454545454545
20005,2019-04-01,598900.0,34.0,-96.0,0.09408111070515157,-0.05555555555555558,0.352112676056338
20005,2019-05-01,569000.0,34.0,-118.0,-0.04841541934944393,-0.02857142857142858,0.6857142857142857
20005,2019-06-01,499900.0,33.0,-86.0,-0.16264656616415407,-0.25,0.5636363636363637
20005,2019-07-01,559950.0,38.0,-96.0,-0.07819573627459053,-0.2549019607843137,2.310344827586207
20005,2019-08-01,540000.0,35.0,-70.0,-0.04424778761061943,0.0,-0.05405405405405406
20005,2019-09-01,505000.0,32.0,-80.0,-0.10619469026548678,-0.2727272727272727,2.8095238095238093
20005,2019-10-01,589500.0,36.0,-80.0,0.18018018018018012,-0.26530612244897955,2.076923076923077
20005,2019-11-01,674000.0,22.0,-85.0,0.5027870680044593,-0.47619047619047616,0.5454545454545454
20005,2019-12-01,699950.0,16.0,-99.0,0.414040404040404,-0.4666666666666667,4.5
20005,2020-01-01,634000.0,14.0,-48.0,0.2145593869731801,-0.36363636363636365,5.857142857142857
20005,2020-02-01,579000.0,15.0,-7.0,0.017574692442882345,-0.2857142857142857,-0.8444444444444444
20005,2020-03-01,694000.0,20.0,-207.0,0.1337220224686062,-0.2592592592592593,4.048780487804878
20005,2020-04-01,699000.0,15.0,-214.0,0.1671397562197361,-0.5588235294117647,1.2291666666666665
20005,2020-05-01,529000.0,23.0,-202.0,-0.07029876977152905,-0.32352941176470584,0.7118644067796611
20005,2020-06-01,539500.0,27.0,-194.0,0.07921584316863384,-0.18181818181818177,1.255813953488372
20005,2020-07-01,662400.0,40.0,-200.0,0.18296276453254756,0.05263157894736836,1.0833333333333335
20005,2020-08-01,669000.0,52.0,-235.0,0.23888888888888893,0.48571428571428577,2.357142857142857
20005,2020-09-01,622450.0,66.0,-227.0,0.23257425742574256,1.0625,1.8375
20005,2020-10-01,599000.0,73.0,-249.0,0.016115351993214677,1.0277777777777777,2.1125
20005,2020-11-01,549950.0,64.0,-149.0,-0.1840504451038576,1.9090909090909092,0.7529411764705882
20005,2020-12-01,591500.0,58.0,-126.0,-0.15493963854561044,2.625,0.2727272727272727
20005,2021-01-01,559500.0,46.0,-92.0,-0.11750788643533128,2.2857142857142856,0.9166666666666667
20005,2021-02-01,537278.0,46.0,-40.0,-0.07205872193436957,2.066666666666667,4.714285714285714
20005,2021-03-01,511950.0,57.0,-96.0,-0.2623198847262248,1.85,-0.536231884057971
20005,2021-04-01,492000.0,60.0,-58.0,-0.296137339055794,3.0,-0.7289719626168225
20005,2021-05-01,465001.0,52.0,-88.0,-0.12098109640831756,1.2608695652173911,-0.5643564356435644
20005,2021-06-01,504000.0,56.0,-40.0,-0.06580166821130673,1.074074074074074,-0.7938144329896908
20005,2021-07-01,521000.0,55.0,-77.0,-0.21346618357487923,0.375,-0.615
20005,2021-08-01,525450.0,40.0,-48.0,-0.2145739910313902,-0.23076923076923073,-0.7957446808510639
20005,2021-09-01,529000.0,51.0,-49.0,-0.15013254076632665,-0.2272727272727273,-0.7841409691629956
20005,2021-10-01,519000.0,54.0,-76.0,-0.13355592654424042,-0.26027397260273977,-0.6947791164658634
20005,2021-11-01,534450.0,50.0,-34.0,-0.028184380398218023,-0.21875,-0.7718120805369127
20005,2021-12-01,547450.0,36.0,-55.0,-0.0744716821639898,-0.3793103448275862,-0.5634920634920635
20005,2022-01-01,519900.0,36.0,-76.0,-0.0707774798927614,-0.21739130434782605,-0.17391304347826086
20005,2022-02-01,507000.0,42.0,-81.0,-0.05635443848436006,-0.08695652173913049,1.025
20005,2022-03-01,506950.0,42.0,-142.0,-0.00976657876745779,-0.26315789473684215,0.47916666666666674
20005,2022-04-01,509000.0,36.0,-52.0,0.03455284552845539,-0.4,-0.10344827586206895
20007,2018-01-01,1595000.0,87.0,-83.0,,,
20007,2018-02-01,1687500.0,74.0,-59.0,,,
20007,2018-03-01,1579000.0,89.0,-28.0,,,
20007,2018-04-01,1495000.0,114.0,-30.0,,,
20007,2018-05-01,1374000.0,114.0,-172.0,,,
20007,2018-06-01,1249000.0,125.0,-218.0,,,
20007,2018-07-01,1085000.0,122.0,-114.0,,,
20007,2018-08-01,1073500.0,117.0,-103.0,,,
20007,2018-09-01,1115000.0,139.0,-10.0,,,
20007,2018-10-01,1099900.0,153.0,-71.0,,,
20007,2018-11-01,1244500.0,138.0,-45.0,,,
20007,2018-12-01,1590000.0,106.0,-62.0,,,
20007,2019-01-01,1597500.0,91.0,-29.0,0.0015673981191222097,0.04597701149425282,-0.6506024096385542
20007,2019-02-01,1307000.0,97.0,-26.0,-0.2254814814814815,0.31081081081081074,-0.5593220338983051
20007,2019-03-01,1383000.0,100.0,7.0,-0.12412919569347691,0.12359550561797761,-1.25
20007,2019-04-01,1497000.0,106.0,-47.0,0.0013377926421405117,-0.07017543859649122,0.5666666666666667
20007,2019-05-01,1496950.0,120.0,-96.0,0.0894832605531295,0.05263157894736836,-0.4418604651162791
20007,2019-06-01,1550000.0,123.0,-153.0,0.24099279423538822,-0.016000000000000014,-0.2981651376146789
20007,2019-07-01,1460000.0,119.0,-100.0,0.34562211981566815,-0.024590163934426257,-0.1228070175438597
20007,2019-08-01,1332857.0,121.0,-66.0,0.24159944108057751,0.03418803418803429,-0.35922330097087374
20007,2019-09-01,1260357.0,117.0,8.0,0.1303650224215247,-0.15827338129496404,-1.8
20007,2019-10-01,1220000.0,114.0,-29.0,0.10919174470406401,-0.2549019607843137,-0.5915492957746479
20007,2019-11-01,1300000.0,108.0,-52.0,0.044596223382884714,-0.21739130434782605,0.15555555555555545
20007,2019-12-01,1447000.0,76.0,-12.0,-0.08993710691823897,-0.28301886792452835,-0.8064516129032258
20007,2020-01-01,1599000.0,67.0,-34.0,0.0009389671361501595,-0.2637362637362637,0.17241379310344818
20007,2020-02-01,1599000.0,74.0,-16.0,0.2234123947972455,-0.23711340206185572,-0.3846153846153846
20007,2020-03-01,1515000.0,91.0,-113.0,0.09544468546637752,-0.08999999999999997,-17.142857142857142
20007,2020-04-01,1387000.0,83.0,-164.0,-0.07348029392117572,-0.21698113207547165,2.4893617021276597
20007,2020-05-01,1599000.0,89.0,-159.0,0.0681719496309161,-0.2583333333333333,0.65625
20007,2020-06-01,1587000.0,88.0,-237.0,0.023870967741935534,-0.2845528455284553,0.5490196078431373
20007,2020-07-01,1622500.0,93.0,-262.0,0.11130136986301364,-0.2184873949579832,1.62
20007,2020-08-01,1579000.0,96.0,-116.0,0.184673224509456,-0.20661157024793386,0.7575757575757576
20007,2020-09-01,1299000.0,100.0,-135.0,0.03066036051690113,-0.14529914529914534,-17.875
20007,2020-10-01,1195000.0,114.0,-84.0,-0.020491803278688492,0.0,1.896551724137931
20007,2020-11-01,1382500.0,109.0,-105.0,0.06346153846153846,0.0092592592592593,1.0192307692307692
20007,2020-12-01,1325000.0,102.0,-112.0,-0.08431237042156181,0.3421052631578947,8.333333333333334
20007,2021-01-01,1495000.0,96.0,-116.0,-0.06504065040650409,0.4328358208955223,2.411764705882353
20007,2021-02-01,1461500.0,85.0,-120.0,-0.08599124452782991,0.14864864864864868,6.5
20007,2021-03-01,1237000.0,78.0,-99.0,-0.18349834983498348,-0.1428571428571429,-0.12389380530973448
20007,2021-04-01,932250.0,89.0,-38.0,-0.32786589762076424,0.07228915662650603,-0.7682926829268293
20007,2021-05-01,949900.0,90.0,-197.0,-0.40594121325828647,0.011235955056179803,0.23899371069182385
20007,2021-06-01,1199500.0,111.0,-178.0,-0.2441713925645873,0.26136363636363646,-0.24894514767932485
20007,2021-07-01,1236500.0,102.0,-258.0,-0.237904468412943,0.09677419354838701,-0.01526717557251911
20007,2021-08-01,1095000.0,104.0,-31.0,-0.3065231158961368,0.08333333333333326,-0.7327586206896552
20007,2021-09-01,1215000.0,125.0,11.0,-0.0646651270207852,0.25,-1.0814814814814815
20007,2021-10-01,1225000.0,134.0,-25.0,0.025104602510460206,0.17543859649122817,-0.7023809523809523
20007,2021-11-01,1147500.0,128.0,-39.0,-0.16998191681735986,0.17431192660550465,-0.6285714285714286
20007,2021-12-01,1100000.0,98.0,-25.0,-0.16981132075471694,-0.039215686274509776,-0.7767857142857143
20007,2022-01-01,1150000.0,74.0,21.0,-0.23076923076923073,-0.22916666666666663,-1.1810344827586208
20007,2022-02-01,1397500.0,74.0,3.0,-0.04379062606910711,-0.12941176470588234,-1.025
20007,2022-03-01,2060000.0,69.0,13.0,0.6653193209377526,-0.11538461538461542,-1.1313131313131313
20007,2022-04-01,1299000.0,83.0,-22.0,0.3934030571198712,-0.0674157303370787,-0.42105263157894735
20008,2018-01-01,1822500.0,54.0,-22.0,,,
20008,2018-02-01,2197500.0,46.0,-71.0,,,
20008,2018-03-01,1495000.0,57.0,-41.0,,,
20008,2018-04-01,1175000.0,74.0,7.0,,,
20008,2018-05-01,1275000.0,85.0,-159.0,,,
20008,2018-06-01,1189000.0,86.0,-154.0,,,
20008,2018-07-01,874500.0,85.0,-89.0,,,
20008,2018-08-01,744500.0,79.0,-49.0,,,
20008,2018-09-01,719999.0,82.0,14.0,,,
20008,2018-10-01,612000.0,91.0,-3.0,,,
20008,2018-11-01,499999.0,88.0,-27.0,,,
20008,2018-12-01,575000.0,64.0,-99.0,,,
20008,2019-01-01,1347500.0,57.0,-56.0,-0.2606310013717421,0.05555555555555558,1.5454545454545454
20008,2019-02-01,1049250.0,54.0,-72.0,-0.5225255972696246,0.17391304347826098,0.014084507042253502
20008,2019-03-01,806143.0,67.0,-21.0,-0.46077391304347826,0.17543859649122817,-0.4878048780487805
20008,2019-04-01,974250.0,78.0,-15.0,-0.1708510638297872,0.054054054054053946,-3.142857142857143
20008,2019-05-01,1212500.0,90.0,-113.0,-0.0490196078431373,0.05882352941176472,-0.289308176100629
20008,2019-06-01,1389000.0,93.0,-109.0,0.1682085786375105,0.08139534883720922,-0.29220779220779225
20008,2019-07-01,1472500.0,86.0,-32.0,0.6838193253287592,0.0117647058823529,-0.6404494382022472
20008,2019-08-01,1593571.0,82.0,-130.0,1.1404580255204837,0.03797468354430378,1.6530612244897958
20008,2019-09-01,1787000.0,82.0,20.0,1.4819478915942939,0.0,0.4285714285714286
20008,2019-10-01,1945000.0,89.0,-50.0,2.1781045751633985,-0.02197802197802201,15.666666666666668
20008,2019-11-01,2195000.0,91.0,0.0,3.39000878001756,0.03409090909090917,-1.0
20008,2019-12-01,2795000.0,67.0,-94.0,3.860869565217391,0.046875,-0.0505050505050505
20008,2020-01-01,2547500.0,64.0,-87.0,0.8905380333951762,0.12280701754385959,0.5535714285714286
20008,2020-02-01,1995000.0,66.0,-18.0,0.9013581129378128,0.22222222222222232,-0.75
20008,2020-03-01,1995000.0,71.0,-136.0,1.4747470361958115,0.05970149253731338,5.476190476190476
20008,2020-04-01,2072500.0,64.0,-136.0,1.1272773928663073,-0.17948717948717952,8.066666666666666
20008,2020-05-01,2195000.0,68.0,-217.0,0.8103092783505155,-0.24444444444444446,0.920353982300885
20008,2020-06-01,2267500.0,71.0,-257.0,0.6324694024478041,-0.23655913978494625,1.3577981651376145
20008,2020-07-01,1540000.0,85.0,-258.0,0.045840407470288724,-0.011627906976744207,7.0625
20008,2020-08-01,1850000.0,78.0,-258.0,0.1609147003804663,-0.04878048780487809,0.9846153846153847
20008,2020-09-01,1687000.0,96.0,-150.0,-0.05595970900951319,0.1707317073170731,-8.5
20008,2020-10-01,875000.0,106.0,-203.0,-0.5501285347043702,0.1910112359550562,3.0599999999999996
20008,2020-11-01,812450.0,107.0,-202.0,-0.6298633257403189,0.17582417582417587,-inf
20008,2020-12-01,1234000.0,98.0,-213.0,-0.5584973166368515,0.4626865671641791,1.2659574468085109
20008,2021-01-01,1495000.0,81.0,-201.0,-0.41315014720314036,0.265625,1.3103448275862069
20008,2021-02-01,727000.0,91.0,-71.0,-0.6355889724310777,0.3787878787878789,2.9444444444444446
20008,2021-03-01,617000.0,91.0,-107.0,-0.6907268170426065,0.2816901408450705,-0.21323529411764708
20008,2021-04-01,599000.0,100.0,-117.0,-0.7109770808202653,0.5625,-0.13970588235294112
20008,2021-05-01,589900.0,97.0,-43.0,-0.7312528473804101,0.42647058823529416,-0.8018433179723502
20008,2021-06-01,625000.0,103.0,-185.0,-0.7243660418963616,0.45070422535211274,-0.2801556420233463
20008,2021-07-01,608750.0,98.0,-46.0,-0.6047077922077921,0.15294117647058814,-0.8217054263565892
20008,2021-08-01,582000.0,92.0,23.0,-0.6854054054054054,0.17948717948717952,-1.0891472868217054
20008,2021-09-01,597200.0,117.0,-2.0,-0.6459988144635447,0.21875,-0.9866666666666667
