date,new_case_count,countyfips
2020-09-19,4.142857142857143,51683
2020-09-26,5.0,51683
2020-10-03,3.2857142857142856,51683
2020-10-10,5.0,51683
2020-10-17,5.0,51683
2020-10-24,3.0,51683
2020-10-31,3.857142857142857,51683
2020-11-07,3.7142857142857144,51683
2020-11-14,6.0,51683
2020-11-21,7.857142857142857,51683
2020-11-28,11.142857142857142,51683
2020-12-05,12.571428571428571,51683
2020-12-12,16.285714285714285,51683
2020-12-19,23.571428571428573,51683
2020-12-26,18.0,51683
2021-01-02,19.428571428571427,51683
2021-01-09,21.428571428571427,51683
2021-01-16,22.428571428571427,51683
2021-01-23,39.857142857142854,51683
2021-01-30,20.857142857142858,51683
2021-02-06,20.285714285714285,51683
2021-02-13,16.714285714285715,51683
2021-02-20,8.714285714285714,51683
2021-02-27,6.428571428571429,51683
2021-03-06,6.0,51683
2021-03-13,5.571428571428571,51683
2021-03-20,4.714285714285714,51683
2021-03-27,5.714285714285714,51683
2021-04-03,5.0,51683
2021-04-10,6.428571428571429,51683
2021-04-17,5.0,51683
2021-04-24,5.428571428571429,51683
2021-05-01,3.0,51683
2021-05-08,0.5714285714285714,51683
2021-05-15,0.5714285714285714,51683
2021-05-22,0.7142857142857143,51683
2021-05-29,0.5714285714285714,51683
2021-06-05,1.0,51683
2021-06-12,0.0,51683
2021-06-19,0.0,51683
2021-06-26,0.0,51683
2021-07-03,0.14285714285714285,51683
2021-07-10,0.0,51683
2021-07-17,0.7142857142857143,51683
2021-07-24,0.8571428571428571,51683
2021-07-31,1.5714285714285714,51683
2021-08-07,2.5714285714285716,51683
2021-08-14,4.857142857142857,51683
2021-08-21,6.285714285714286,51683
2021-08-28,7.714285714285714,51683
2021-09-04,6.285714285714286,51683
2021-09-11,7.428571428571429,51683
2021-09-18,10.857142857142858,51683
2021-09-25,11.0,51683
2021-10-02,12.571428571428571,51683
2021-10-09,13.0,51683
2021-10-16,10.428571428571429,51683
2021-10-23,7.428571428571429,51683
2021-10-30,4.142857142857143,51683
2021-11-06,5.0,51683
2021-11-13,5.285714285714286,51683
2021-11-20,7.142857142857143,51683
2021-11-27,8.714285714285714,51683
2021-12-04,5.571428571428571,51683
2021-12-11,10.857142857142858,51683
2021-12-18,17.142857142857142,51683
2021-12-25,32.0,51683
2022-01-01,60.285714285714285,51683
2022-01-08,88.71428571428571,51683
2022-01-15,89.0,51683
