median_listing_price,active_listing_count,netinflow,zipcode
601834.4722513934,71.86181409254436,-117.07525598478749,20010
601546.1235902731,72.2985116759805,-116.90470763428638,20010
601265.9724286348,72.73531133287493,-116.85616478630732,20010
600973.2380283787,73.17145273008633,-116.7707173649162,20010
600688.1633254136,73.6081332247837,-116.69525072752484,20010
600399.5351424061,74.0445517926712,-116.6175685200096,20010
600112.3627999217,74.4810832473054,-116.54016532611216,20010
599824.647827703,74.91757139822528,-116.46284241762747,20010
589672.6597570825,29.220654070540714,24.988064237938666,20012
589024.679516882,29.496522987132614,23.009095064795016,20012
585830.1549184463,29.87481204592158,23.20870024318604,20012
583624.3744345226,30.262085881547417,22.415200037877124,20012
581067.9146305958,30.66161775613176,22.018928889644084,20012
578664.0727147982,31.061660715229046,21.451994258280994,20012
576201.6349509804,31.463341277136053,20.95347417933157,20012
573764.5734328011,31.864973472637963,20.426047219920353,20012
571317.4977942368,32.26683620952123,19.91030455425777,20012
568874.6950634146,32.66867497022049,19.38966714959913,20012
566430.1808165666,33.07054754278339,18.871020833089634,20012
563986.3886443516,33.472414244274084,18.351544931719886,20012
386766.8978429724,71.88681051726452,31.82369576645524,20016
385393.16611115885,71.55021532005469,30.454601694804243,20016
381517.7862528331,71.47792996661356,30.38502543461595,20016
377051.31013443286,71.4723146618498,30.19901145338957,20016
372391.8124705973,71.46484569985097,30.12246303875445,20016
367699.40418313653,71.45976711142382,30.032137281954636,20016
362996.05607995344,71.45408468968364,29.95015120883128,20016
358291.3604443055,71.44855894068128,29.866654355436683,20016
353586.07189480454,71.44297609828091,29.78380922123908,20016
348880.74712943134,71.43740688327688,29.700815768191813,20016
344175.3885126968,71.43183283664432,29.61787535579886,20016
339470.0305594792,71.42626002606175,29.534921238523975,20016
702997.6137702501,24.08771166704213,15.809858153298379,20018
714745.4037370771,22.633637420291222,26.021679802682797,20018
691334.5494565582,25.17319444644883,28.06174650594079,20018
696996.2820902859,24.92561518095009,23.09539253963481,20018
701905.4437141208,24.078913266529113,17.7153760337465,20018
706185.2045780469,23.308724606023908,16.569232456381265,20018
701669.3710933642,23.960132275879594,18.512420946749476,20018
699714.4723313189,24.42360578729762,17.70521130689198,20018
701547.3947789283,24.288336974087358,14.110788799594259,20018
703881.0121371531,23.83301749224805,11.739962180178594,20018
703483.0652620723,23.80467923339336,11.399007415550031,20018
702109.9715472779,24.042545162766807,10.838072775382711,20018
494181.2274855756,61.95413078380773,-125.20922164063634,20019
512567.44017857854,64.96930199271266,-151.13374766151836,20019
498114.6962510185,73.89162864804099,-145.4993286493444,20019
488554.52581105597,79.5390034366539,-153.1119258004564,20019
497260.4054918237,75.72980403095242,-140.46834897603566,20019
508781.8335987778,71.34439156876552,-145.28973033643783,20019
515802.59349592164,70.10697621495828,-146.26288971434352,20019
516081.3766547266,73.76514027396107,-149.17863677452064,20019
513187.2776839644,76.60318468870011,-147.61116840634725,20019
515563.8462894371,76.89705566275019,-150.3567697692266,20019
522135.28508334677,75.75471635285692,-150.7031723970397,20019
528281.0360270133,75.78826743072278,-153.08105811787445,20019
461437.8008789891,59.98703099939135,-100.64604163816071,20020
460138.71869891515,59.352699578537425,-67.84412722203493,20020
470615.32350843225,60.00080934063488,-90.54173440786721,20020
475738.77738260163,60.9962791645373,-77.87984664352776,20020
475056.18560741225,61.35341571667614,-87.51814715560356,20020
479837.1269099358,61.76145410242321,-85.47358954010696,20020
481626.9504425739,61.77489131671131,-81.71010636617133,20020
486441.11363223067,62.13694951128832,-85.03224084880918,20020
489848.9241617509,62.521801112478634,-82.03907188186515,20020
492838.59764830605,62.8628397142085,-84.18715089075873,20020
496474.4812956236,63.2178102009155,-83.23214023340651,20020
499508.13606942986,63.496292730345026,-82.91429232734144,20020
353710.4965421587,54.61245284815272,147.5758721561067,20024
356527.91963240673,54.79247540680548,146.66009875665225,20024
357375.37057242665,55.46318617860317,146.81858558785856,20024
357131.5309781795,56.31651821286136,146.49789634990063,20024
356549.01115878567,57.24057488851608,146.31110495986067,20024
355801.1688343597,58.19241863588848,146.0692337498814,20024
354999.06142217736,59.155165736618216,145.84232898859176,20024
354171.9568837812,60.122206584245355,145.60891212413503,20024
353336.2583349534,61.09093401900973,145.37713543987238,20024
352496.7605418115,62.06032547984351,145.14458054893416,20024
351655.9105501856,63.02997786124819,144.912201789271,20024
350814.4806254805,63.999732942313585,144.67972893999493,20024
398283.964823136,45.10270367774739,-102.17307464691282,20032
399650.62312065327,45.45657830120322,-75.47243943409346,20032
401841.0432968125,45.67824703947865,-91.54292039068895,20032
403595.8354992735,45.96100678158021,-82.26307138258208,20032
405603.938495194,46.21083292866375,-87.99672510629624,20032
407462.47861810063,46.47968043183727,-84.84010458247107,20032
409409.5376811997,46.73732933633079,-86.94772072896718,20032
411304.18625900504,47.00160099545569,-85.93821995983164,20032
413229.86820893566,47.26195215528886,-86.77445809218015,20032
415137.1744179307,47.52462463349052,-86.51777883353297,20032
417055.36144842656,47.78592260492571,-86.90824872789351,20032
418967.1056190082,48.04803446115226,-86.91552221081224,20032
359044.20249797596,45.226541170017185,-76.01599693302377,20036
359415.4973364467,42.60231523272127,-74.98054308294242,20036
358300.8671867996,41.30266744882576,-77.35948904354387,20036
356162.91887986526,40.57973257367499,-78.00993529185439,20036
353731.6495254671,40.06429928886162,-78.68945235018963,20036
351164.06436223694,39.632356671287425,-79.22138423475188,20036
348549.16106201225,39.23184653561187,-79.73259966032504,20036
345914.79612547695,38.84364282379284,-80.22755683023827,20036
343273.19674751145,38.460146780362194,-80.71812635325867,20036
340628.74332910136,38.07847644760943,-81.206572780251,20036
337983.20299329853,37.69750843690067,-81.69429815393059,20036
335337.2400148563,37.3168118963013,-82.18172292632241,20036
617601.3592805185,118.10041042170546,29.859657273793623,20037
651116.4045432422,127.95972414682842,66.70468522973502,20037
645071.6897348638,133.4403967318217,50.68103359897489,20037
599904.4799779339,133.20630814271303,16.715567222775228,20037
573373.3123479966,131.24139894965904,14.685345329360045,20037
582856.6960533937,131.58598346279356,29.31324847755831,20037
590680.5196018731,133.63413839396466,37.54831119050031,20037
581385.4767393647,135.42009535149066,32.76105280561591,20037
566151.1860702349,136.66005180778015,25.154471308799486,20037
554937.9030540031,137.5389474153515,24.254102380484067,20037
549914.6562765709,138.42586187032327,26.57020662041293,20037
544967.3907600702,139.54113009221868,27.02907944089941,20037
345884.5143505544,44.71165810596899,-186.93301694830177,20109
349343.3812479839,42.69019655338103,-191.40996388589645,20109
350753.77653731656,41.76418017314497,-191.5317471384616,20109
352515.1728969371,41.22694493653099,-192.5747148593294,20109
354153.4924693935,40.803489504196634,-193.2827791692355,20109
355810.8915867918,40.41683465072961,-194.06629245958825,20109
357459.13226019766,40.04163543229362,-194.81860699932773,20109
359108.73045588256,39.66998171572694,-195.57846863839075,20109
360757.5060694182,39.29946706643006,-196.3350728126659,20109
362406.40954791114,38.92929661018046,-197.09251492470952,20109
364055.22987293976,38.55923886069381,-197.84959788195115,20109
365704.0644603359,38.189214621810066,-198.60677784962184,20109
376089.2448618355,49.41114187377412,-115.07712256245122,20110
374169.0536109766,48.85560121119739,-101.34793007477,20110
379183.48102491803,47.3238626589392,-103.8785584201126,20110
381865.2011992432,46.14840413680166,-104.59521540897366,20110
385030.98983752984,44.95495273949501,-104.70229992543841,20110
388191.0341418783,43.75773338856112,-105.24736291572087,20110
391314.1637481992,42.570273071603125,-105.64550762121914,20110
394455.75313531834,41.380814962688,-106.07206376847938,20110
397592.5092318099,40.192115673236266,-106.49855632231542,20110
400729.9628221279,39.00347966692767,-106.92255507735486,20110
403867.5627789463,37.81482517151179,-107.34769592801209,20110
407005.04694678023,36.626199202434364,-107.7725330195729,20110
398930.5779407958,43.83991295517492,-83.08817159943591,20111
401923.5545442085,42.37730888948358,-82.21319059241699,20111
403117.0124932601,41.54136402400457,-82.68353387114347,20111
404592.53793265275,40.742399174891446,-82.57673545915922,20111
405890.2688548024,40.002488739809706,-82.73628520767356,20111
407236.91185055056,39.262601248002966,-82.77774116911657,20111
408553.9169132775,38.53052425005256,-82.87319028961518,20111
409881.6768230604,37.79740220099136,-82.94444412535657,20111
411203.8018019157,37.06551315196538,-83.02669381139144,20111
412528.2274254965,36.33330369496067,-83.10399376883913,20111
413851.5380670124,35.601312195071316,-83.18353650588189,20111
415175.32914096076,34.86924487950867,-83.2620675693279,20111
634423.8026527885,36.47577078220577,-9.965352476514376,20112
624881.2084580386,37.320585298125266,-11.80713031461447,20112
627390.3515503204,34.846432045453916,-12.661149442378642,20112
634142.7426143188,32.81233379478567,-5.2465165405191705,20112
641416.8776702018,31.729897043740756,-6.144106267973548,20112
645087.6462480818,30.094282976719118,-9.397287957939781,20112
648209.4239771042,27.209215590588812,-10.739839327990099,20112
650951.6522921325,25.001746521475493,-9.004725182987528,20112
654581.3948600236,23.47520934848203,-8.994934970215992,20112
658933.614555028,21.689428948972513,-9.642630499906094,20112
663420.2512897426,19.525847214398265,-9.73715011245698,20112
667188.611894891,17.58784912253823,-9.54457266099994,20112
1874017.5928423142,18.444238843584984,7.184407840558861,20117
1887108.1393237927,18.188280126868694,7.124511168404613,20117
1901956.410595714,17.860539992473953,7.230560668114203,20117
1917699.4557388828,17.53108858679918,7.300136659351757,20117
1933357.5852004366,17.202260580436104,7.388570780690983,20117
1949026.6092565004,16.87368899256565,7.465547400229136,20117
1964684.3913238908,16.544961987509133,7.54906100007049,20117
1980349.1964277788,16.216314651350146,7.628880319138521,20117
1996010.0777778407,15.887622522039877,7.710792094195719,20117
2011673.1718547211,15.558955884828297,7.7915180790903795,20117
2027335.0115799622,15.23027479504394,7.872915997112586,20117
2042997.562236628,14.901601893308886,7.953933171306789,20117
532832.4397085495,38.66912155961969,55.891964941892695,20120
534477.7731232807,36.20452020016981,49.87660459384743,20120
531797.8421916955,34.2881558158103,51.47533709359554,20120
527555.9007954691,32.79513756087748,50.12981458090313,20120
522246.3611871811,31.458917531858873,49.893144799177556,20120
516520.0671676278,30.2227142356457,49.22751044583376,20120
510535.63796298066,29.02875475873572,48.72119742286316,20120
504440.71593176445,27.859067469605662,48.15265443599312,20120
498282.75554455316,26.700430037393087,47.60679328173697,20120
492096.00279900216,25.547781958465183,47.051886053113684,20120
485893.66937054857,24.397979607308827,46.50017607207687,20120
479683.9275862667,23.24966995852564,45.947140987636935,20120
429676.0467549267,37.59465041664494,-79.8582163060178,20121
436187.849035501,36.13864679100671,-76.09766424577494,20121
436720.38237500784,36.0258876591684,-77.18269714856498,20121
439442.6658103918,35.49823362290855,-76.48706296884468,20121
441381.1226738198,35.1447948250724,-76.49949734588357,20121
443607.1619502083,34.73397823402104,-76.23017409906488,20121
445728.9412587026,34.34682656969419,-76.0828350755534,20121
447889.4588201598,33.95124778538914,-75.88039111898455,20121
450035.5393476969,33.559234175494794,-75.70498705384257,20121
452187.1870100636,33.165794557882094,-75.51559126863422,20121
454336.62841599627,32.773010167698835,-75.33385910067017,20121
456486.9936063518,32.3799205914174,-75.14778201144148,20121
544162.4486472657,24.202132333755536,-79.82415728825931,20136
606675.7782068589,24.16131572574512,-84.62691659555995,20136
648650.4464773163,19.35814592470216,-114.79586436240174,20136
625888.8045436053,16.37797262013666,-80.0923384513997,20136
588501.4269600982,17.56063018292747,-59.79678171439802,20136
582775.7838769223,20.728479122134384,-57.119307736992766,20136
598226.1767384761,20.008613753322425,-87.84195528054704,20136
627221.9414240934,14.431392612896666,-107.27779829000231,20136
640553.4980738106,9.675530549133956,-85.43992841887005,20136
622414.7497478384,8.340169658355535,-65.01920598714926,20136
595908.4106964217,9.783437720588424,-62.111374683336315,20136
599737.9456917151,10.27746629004486,-81.32975835296386,20136
758834.2661425759,8.439510788459685,14.746609309405752,20141
759299.8947033031,8.175775097951135,19.012910611540295,20141
765301.8886642434,7.564608029958323,12.656569527343443,20141
770288.8092334523,6.646679995364804,14.203596012112342,20141
772683.4510714484,6.216293082469699,15.235459286632368,20141
776917.9901299214,5.705041195749407,13.304812390806013,20141
781151.9274307648,5.100107684821703,13.635166945907923,20141
784599.5577915175,4.640880435751634,13.81296766892101,20141
788527.6227995234,4.1470487337782895,13.128991645715967,20141
792432.8213762108,3.6241418525798297,13.109049474258091,20141
796131.4174952134,3.142970034406769,13.029536435509492,20141
799980.3808968615,2.6513038832036724,12.703064750076544,20141
627330.6561461751,65.61240703111727,49.725251521536116,20147
634646.9489828197,75.55820540279952,85.71265430669327,20147
631769.8163472512,91.79658594080831,81.60368173303314,20147
635467.1641026222,101.03198630363566,84.91556749186108,20147
650695.5937518833,101.5600417870649,69.3545292488657,20147
650003.1760437852,96.92160194993056,63.45747119407714,20147
633166.1190041229,91.5012595850599,66.68853350221087,20147
620682.6177404239,86.67503896768527,70.20420003208159,20147
620964.7227347613,81.79959094748018,73.82647339230218,20147
627676.170236274,77.2830376929424,66.10988592677231,20147
633529.7224290677,74.51183618599909,56.09620406936483,20147
637861.0396918902,74.53020982687954,54.806288551477124,20147
691766.9124006121,102.06848218557681,-9.650484044682187,20148
703541.1889839924,94.42423293896215,0.7113939441547821,20148
708723.5632426441,89.71481296875089,0.9699562354061477,20148
710025.3247405612,87.94827686627582,-3.474684774384908,20148
704127.8735522032,89.00024852210791,-8.622375838742922,20148
707650.1273293727,87.24452096231721,-7.16883125375875,20148
712028.6918170014,82.91514871090008,-8.307681666450016,20148
714233.0361515414,79.56586647929971,-8.227081056425085,20148
712468.7996017998,78.12507096870209,-12.658364862458718,20148
713394.7273905274,76.3969386460099,-13.92252002650119,20148
716028.5138814503,73.39637268325245,-14.809537647353487,20148
718772.5842659435,70.12431187851271,-15.358745166197167,20148
624896.3858790471,27.95042689012912,21.369559529694214,20152
630102.2756354363,31.529480866264816,13.348152512155082,20152
635146.8286683168,33.802715802086915,5.598810375861426,20152
631841.4635172026,33.78262745089131,-8.031208785950156,20152
632434.5752820371,32.92238464409788,14.937396163002873,20152
635558.1002402185,30.648051450593393,21.50096524631477,20152
632989.6030518339,28.95011107619576,14.727613493317756,20152
629351.7380359254,26.132609864739315,7.524013031042291,20152
629399.0546545272,23.73443753482384,9.781586107532839,20152
630863.4717088375,22.31269207704625,11.067919119288238,20152
629887.6318944086,21.839084562958597,9.513331633061572,20152
627289.2651095693,21.361877417666918,4.350476452199782,20152
614954.8914631949,38.89838543859596,24.701214538472474,20155
608679.3027777933,34.93208190255172,21.43838544437319,20155
610940.6245450728,32.14705779978477,20.987460754345683,20155
610384.850916614,29.74964203203352,19.66173040898841,20155
610982.511819816,27.55509410396165,19.158920090109678,20155
611172.8280640176,25.4566473245889,18.38895787531434,20155
611554.2262647846,23.39632500902672,17.823739538000865,20155
611863.3788896404,21.35776426511596,17.189711708167742,20155
612209.7159301016,19.32672063374507,16.60407047944849,20155
612541.262217574,17.300444806675813,16.001639878064026,20155
612880.7536958188,15.27568422170328,15.410436104659043,20155
613216.9790335932,13.251955143468418,14.815219320345111,20155
468130.7961059842,29.511293443101454,-91.9406102093321,20164
481886.1623928074,22.85632759767596,-95.67319098968201,20164
480331.5754134776,22.414898798265533,-113.32631483839933,20164
478540.290740506,24.664965743739934,-122.28372761832738,20164
474910.6952909174,25.539815970420847,-124.83543301975988,20164
480154.11101337156,25.327893076562848,-120.89400270009006,20164
484534.79627962515,24.0976405717027,-118.6927113374237,20164
487106.04680649895,22.9949662636108,-117.5150789845036,20164
486857.7605860814,21.656641877046876,-119.34835565162187,20164
488542.16048584704,20.036275410892472,-121.17786335339417,20164
491396.46050891455,18.325817654225737,-121.71777196621164,20164
494299.02250636555,17.039106822644285,-121.96115942102354,20164
491307.78212383867,24.573993949357714,-31.421076306869292,20165
507140.1169675548,22.970646393668062,-38.89300789497814,20165
509398.8857670214,22.686077297030455,-25.078589478883302,20165
508539.95892777224,21.503757162893624,-42.46957168323648,20165
502943.6139973558,19.549088860684734,-39.78095771089539,20165
501411.04078581283,18.213056875796838,-38.99302714235712,20165
500293.33944574476,15.99422939149391,-39.50279533813296,20165
503176.239827957,14.286993246705205,-41.97052255066484,20165
497467.54558777297,12.593768541517235,-44.10144958714102,20165
496944.0620786456,11.113663410408819,-47.60466445557471,20165
495195.7446850654,9.53575321839525,-46.21285961476116,20165
494659.65972789493,7.892872589852804,-48.677126564278645,20165
614945.3455520243,46.90436241405822,113.8945718435408,20169
690499.3531005756,46.99335911977821,108.49650078983886,20169
687862.6200588814,48.66850485940259,97.82491330108247,20169
666996.2351866622,44.61951089655835,72.95800942393417,20169
672594.07064716,37.585910505992985,83.34449861919967,20169
645563.5691726066,37.20657637182781,113.83259966605691,20169
687761.0077314986,39.69930845610808,94.93354239354771,20169
683784.0935408844,40.48638981350071,87.93946449817821,20169
669045.2273125638,36.52095701389191,88.50048096953542,20169
690758.054340013,30.969664833615088,83.27900575195255,20169
668417.0536021086,30.425598806750003,98.65442257345555,20169
689134.9652795544,30.25427712442748,87.67503670524945,20169
593202.7481902904,40.65875053343444,-156.0839153836621,20170
592943.1156887874,45.32467331151708,-161.87683639595122,20170
597270.9247375889,53.44676417573855,-150.62488693412737,20170
598930.1520346308,56.692056501803144,-152.35202286648772,20170
596168.6812535776,54.88493742931753,-157.666692475334,20170
596560.800939289,52.23538068397855,-155.4830623154688,20170
601022.6734863708,50.779865998872104,-152.02115471438944,20170
605280.3758728418,50.07936402792177,-151.76419294298736,20170
608022.8391677144,49.58664894723056,-152.15118590348246,20170
610471.3774459386,49.151752943087956,-151.5056094092809,20170
613130.8899571428,48.63851396807127,-150.71501702102353,20170
615771.7296562789,47.975384291003586,-150.25336393316863,20170
788575.1677578306,67.85480654407554,14.100157827676762,20175
781626.6169214894,71.13648498387714,23.065593197128138,20175
784544.4330472872,71.75655750162292,15.790591608734825,20175
783984.7906456381,71.16306296108235,19.65227135638441,20175
787278.082481949,70.46102451082322,18.457222591387797,20175
789079.7344390835,69.7588436278599,20.52700658843937,20175
791842.4838850733,69.1262722686415,20.789518982426006,20175
794031.3948779899,68.4975867628772,22.04860299904158,20175
796516.2357292406,67.88003048909695,22.72275473381584,20175
798821.931451279,67.25747767976902,23.72193476799136,20175
801227.1222779324,66.63673765062386,24.53598247754279,20175
803576.2839794004,66.01428198731463,25.455397317777198,20175
634491.1306386228,56.61010575073595,40.24201607977512,20176
638280.171708717,53.467523436037695,29.21183603767111,20176
634467.7068853477,51.04754595646046,31.675780994781153,20176
634315.5631761111,48.89621787750826,28.826149227943212,20176
632682.3693979089,46.8912500973113,28.598933355574435,20176
631760.2411440181,44.94068193071046,27.342150587512748,20176
630550.9877863502,43.01949545937562,26.59550108477561,20176
629479.9928261179,41.10930075764009,25.649416382756208,20176
628353.3472588938,39.20500319766922,24.80257691605861,20176
627253.586672674,37.30292612414323,23.91710899928097,20176
626143.0406556932,35.40203275759867,23.05095041144405,20176
625037.722842924,33.50158789726436,22.177310607720297,20176
594959.0690233017,10.73033771864851,-7.8956483879492225,20180
631323.4404499923,10.639117261570245,1.5440578845709112,20180
627873.5815687521,9.403700102352023,-5.08685816394674,20180
641078.4899297941,8.90018820706047,-2.6479644866756153,20180
646918.9447316073,8.117628323672175,-4.719010101513881,20180
655861.7245648159,7.462993926386073,-4.544459625111973,20180
663504.3505402212,6.755646074232528,-5.44842783313149,20180
671677.0140431077,6.070448050454807,-5.842670857212326,20180
679638.4517420521,5.376307512093824,-6.473016189568959,20180
687681.3063759569,4.685709952988102,-6.995753624438432,20180
695694.0762155592,3.9937611482097495,-7.566737495766713,20180
703717.2828447521,3.302305030244886,-8.116427578169372,20180
922291.3156992265,17.373982494968498,-22.854059697025516,20181
922636.9502272462,18.026527912767012,-30.230883379967764,20181
929756.8897601546,16.953175363717747,-22.66984137861496,20181
937890.9015189386,16.257277414896194,-24.112767599175328,20181
940835.7186537855,16.029146459836948,-25.952062299202133,20181
948256.8529245221,15.260774025886754,-23.12480575059311,20181
954615.082366393,14.699343190964557,-23.55035046729408,20181
959371.2851168443,14.226132335321672,-23.845920271152934,20181
966026.6606981113,13.591612946180614,-22.688862411984463,20181
972024.3452425869,13.036608837486275,-22.618083664817934,20181
977542.0160423971,12.497098648583888,-22.473721823827233,20181
983757.8041739627,11.910148014991876,-21.8707833759852,20181
554606.8523375152,25.526956577951857,16.05533409605885,20186
612346.6378084187,26.505290649294807,-2.03022662015114,20186
607325.0663651222,29.161214343005202,12.35506452848088,20186
634100.8730338296,27.30844884477203,-4.031358080007081,20186
601474.4819891307,26.936687262436152,11.534758617990043,20186
603482.4459938839,23.30150387639698,0.7090603761789183,20186
581975.1856195105,22.709764239630136,12.405353893647085,20186
597228.5316480453,20.736714275781438,2.30619668561601,20186
597091.3686496074,21.50683732732436,10.2226187199388,20186
612961.8849729243,20.71863016147342,3.1242398108128704,20186
608672.3939056176,21.098904037440697,9.249380786522583,20186
609946.6046042017,19.7287226428815,4.548703516379776,20186
472185.8281625934,70.24697269735188,-0.3530648054482768,20190
495569.57936195284,69.34954298934366,-14.59460087764812,20190
503953.7091481282,70.54766451925256,-5.401769661244234,20190
503620.2613669979,69.72180327261695,-17.512128828992555,20190
504667.1767829005,67.33077576078827,-18.479632206490834,20190
506612.1961795808,64.86421416517229,-15.04962558890212,20190
510397.4874222035,63.368286210054514,-14.776257373724938,20190
514110.27310529794,62.45132784083344,-14.046937187439564,20190
516575.91260258446,61.41566859577452,-15.087541816274047,20190
518731.58889454463,60.04702685332394,-15.93396379201975,20190
521035.0049606109,58.51801029105437,-15.814375183956741,20190
523665.1484911289,57.064864400459854,-15.681757319230535,20190
463778.37651232263,46.976079923809515,-78.93172537358976,20191
442447.1165279279,48.757355319573634,-90.98483489641929,20191
435350.249231811,52.87484787981929,-107.79042029765638,20191
476508.727996914,58.33922910422306,-113.39657655558241,20191
495164.5068257302,60.58178294042368,-114.17931187333463,20191
483257.250532781,56.965483443004786,-110.8772812938856,20191
477248.7574148371,52.57169402757521,-103.60383651916919,20191
468224.8971747258,51.57647200764986,-107.03033695307778,20191
454080.29167306866,51.695901581513226,-113.40386398894532,20191
454525.933002155,51.09029526131496,-112.22265683436453,20191
465511.5277063165,49.95057800299246,-114.05475825203833,20191
468768.99267916963,47.837912906281176,-119.39256409311628,20191
485408.1062554725,18.404595783996626,-9.823749833125403,20194
485640.8678868367,16.70912110547513,-16.19408475684266,20194
