,zipcode,date,median_listing_price,active_listing_count,netinflow,change_price_x,change_listing_x,change_inflow_x,change_price_y,change_listing_y,change_inflow_y,price_change,listing_change,inflow_change
0,20001,2018-01-01,730000.0,81.0,-61.0,,,,,,,,,
1,20001,2018-02-01,779000.0,89.0,-138.0,,,,,,,,,
2,20001,2018-03-01,729000.0,103.0,-163.0,,,,,,,,,
3,20001,2018-04-01,717000.0,117.0,-94.0,,,,,,,,,
4,20001,2018-05-01,754950.0,125.0,-131.0,,,,,,,,,
5,20001,2018-06-01,749000.0,134.0,-213.0,,,,,,,,,
6,20001,2018-07-01,749950.0,121.0,-240.0,,,,,,,,,
7,20001,2018-08-01,755000.0,107.0,-56.0,,,,,,,,,
8,20001,2018-09-01,750000.0,135.0,-100.0,,,,,,,,,
9,20001,2018-10-01,749500.0,167.0,-60.0,,,,,,,,,
10,20001,2018-11-01,749500.0,166.0,-108.0,,,,,,,,,
11,20001,2018-12-01,774900.0,108.0,-139.0,,,,,,,,,
12,20001,2019-01-01,789450.0,94.0,-32.0,0.08143835616438366,0.16049382716049387,-0.47540983606557374,,,,59450.0,13.0,29.0
13,20001,2019-02-01,799000.0,99.0,-86.0,0.025673940949935803,0.1123595505617978,-0.37681159420289856,,,,20000.0,10.0,52.0
14,20001,2019-03-01,772814.0,104.0,-138.0,0.06010150891632371,0.009708737864077666,-0.15337423312883436,,,,43814.0,1.0,25.0
15,20001,2019-04-01,752764.0,108.0,-125.0,0.04988005578800547,-0.07692307692307687,0.32978723404255317,,,,35764.0,-9.0,-31.0
16,20001,2019-05-01,749900.0,114.0,-162.0,-0.0066891847142195315,-0.08799999999999997,0.23664122137404586,,,,-5050.0,-11.0,-31.0
17,20001,2019-06-01,749900.0,125.0,-150.0,0.0012016021361815898,-0.06716417910447758,-0.295774647887324,,,,900.0,-9.0,63.0
18,20001,2019-07-01,816950.0,111.0,-244.0,0.08933928928595236,-0.0826446280991735,0.016666666666666607,,,,67000.0,-10.0,-4.0
19,20001,2019-08-01,792857.0,119.0,-253.0,0.050141721854304544,0.11214953271028039,3.5178571428571432,,,,37857.0,12.0,-197.0
20,20001,2019-09-01,755356.0,132.0,-258.0,0.007141333333333444,-0.022222222222222254,1.58,,,,,,
21,20001,2019-10-01,784950.0,132.0,-177.0,0.04729819879919939,-0.20958083832335328,1.9500000000000002,,,,,,
22,20001,2019-11-01,759900.0,149.0,-109.0,0.01387591727818549,-0.10240963855421692,0.0092592592592593,,,,,,
23,20001,2019-12-01,799900.0,116.0,-100.0,0.03226222738417861,0.07407407407407418,-0.28057553956834536,,,,,,
24,20001,2020-01-01,779900.0,90.0,-134.0,-0.012097029577553986,-0.04255319148936165,3.1875,,,,,,
25,20001,2020-02-01,749999.0,96.0,-170.0,-0.061327909887359144,-0.030303030303030276,0.9767441860465116,,,,,,
26,20001,2020-03-01,774450.0,121.0,-282.0,0.0021169388753310425,0.16346153846153855,1.0434782608695654,,,,,,
27,20001,2020-04-01,784450.0,122.0,-336.0,0.042092873729349334,0.12962962962962954,1.6880000000000002,,,,,,
28,20001,2020-05-01,779900.0,119.0,-318.0,0.04000533404453921,0.04385964912280693,0.962962962962963,,,,,,
29,20001,2020-06-01,791950.0,142.0,-251.0,0.05607414321909587,0.1359999999999999,0.6733333333333333,,,,,,
30,20001,2020-07-01,769450.0,165.0,-502.0,-0.05814309321255895,0.4864864864864864,1.057377049180328,,,,,,
31,20001,2020-08-01,749900.0,173.0,-404.0,-0.05418000976216397,0.45378151260504196,0.5968379446640317,,,,,,
32,20001,2020-09-01,717500.0,192.0,-382.0,-0.0501167661341142,0.4545454545454546,0.48062015503875966,,,,,,
33,20001,2020-10-01,695000.0,232.0,-397.0,-0.11459328619657305,0.7575757575757576,1.2429378531073447,,,,,,
34,20001,2020-11-01,699000.0,237.0,-275.0,-0.08014212396367948,0.5906040268456376,1.522935779816514,,,,,,
35,20001,2020-12-01,712400.0,207.0,-184.0,-0.10938867358419802,0.7844827586206897,0.8400000000000001,,,,,,
36,20001,2021-01-01,699900.0,163.0,-123.0,-0.10257725349403768,0.8111111111111111,-0.08208955223880599,,,,,,
37,20001,2021-02-01,692000.0,162.0,-162.0,-0.0773321031094708,0.6875,-0.04705882352941182,,,,,,
38,20001,2021-03-01,674500.0,163.0,-194.0,-0.1290593324294661,0.3471074380165289,-0.3120567375886525,,,,,,
39,20001,2021-04-01,697450.0,152.0,-113.0,-0.11090573012938998,0.24590163934426235,-0.6636904761904762,,,,,,
40,20001,2021-05-01,699900.0,175.0,-206.0,-0.10257725349403768,0.47058823529411775,-0.35220125786163525,,,,,,
41,20001,2021-06-01,739000.0,192.0,-206.0,-0.06686028158343327,0.352112676056338,-0.17928286852589637,,,,,,
42,20001,2021-07-01,719950.0,178.0,-142.0,-0.06433166547533953,0.07878787878787885,-0.7171314741035857,,,,,,
43,20001,2021-08-01,727450.0,148.0,-218.0,-0.02993732497666357,-0.1445086705202312,-0.46039603960396036,,,,,,
44,20001,2021-09-01,772000.0,188.0,-212.0,0.07595818815331001,-0.02083333333333337,-0.4450261780104712,,,,,,
45,20001,2021-10-01,749900.0,213.0,-92.0,0.07899280575539569,-0.0818965517241379,-0.7682619647355163,,,,,,
46,20001,2021-11-01,725000.0,206.0,-210.0,0.03719599427753928,-0.13080168776371304,-0.23636363636363633,,,,,,
47,20001,2021-12-01,714900.0,169.0,-135.0,0.0035092644581695698,-0.18357487922705318,-0.2663043478260869,,,,,,
48,20001,2022-01-01,714900.0,141.0,-88.0,0.021431633090441382,-0.13496932515337423,-0.2845528455284553,,,,,,
49,20001,2022-02-01,684000.0,149.0,-160.0,-0.011560693641618491,-0.08024691358024694,-0.012345679012345734,,,,,,
50,20001,2022-03-01,699000.0,162.0,-132.0,0.036323202372127605,-0.006134969325153339,-0.31958762886597936,,,,,,
51,20001,2022-04-01,725000.0,153.0,-190.0,0.03950103950103956,0.006578947368421018,0.6814159292035398,,,,,,
52,20001,2022-05-01,702901.7285186015,168.89593604828534,-131.37720928854074,0.004288796283185459,-0.034880365438369476,-0.362246556851744,,,,,,
53,20001,2022-06-01,702249.1500365388,166.46634262459466,-128.78220463686478,-0.04973051415894614,-0.13298779883023615,-0.3748436668113361,,,,,,
54,20001,2022-07-01,702070.8083379285,167.25521836491578,-130.12026644666145,-0.024833935220600734,-0.06036394177013604,-0.08366009544604613,,,,,,
55,20001,2022-08-01,701773.5394247931,169.96335358967374,-133.3647246441629,-0.035296529761780104,0.1484010377680658,-0.3882352080542987,,,,,,
56,20001,2022-09-01,701363.826038281,171.7602338069239,-134.6792000294377,-0.09149763466543914,-0.08638173506955371,-0.36472075457812403,,,,,,
57,20001,2022-10-01,700927.0803548197,172.17469106606836,-134.6161313482985,-0.06530593365139403,-0.19166811706071196,0.46321881900324446,,,,,,
58,20001,2022-11-01,700509.3444702644,172.4617088750539,-135.02829611959794,-0.03378021452377322,-0.16280723847061218,-0.35700811371620034,,,,,,
59,20001,2022-12-01,700126.369980527,173.42636310364813,-136.23085338449462,-0.020665309860781966,0.026191497654722617,0.009117432477737886,,,,,,
60,20002,2018-01-01,604500.0,112.0,-140.0,,,,,,,,,
61,20002,2018-02-01,643600.0,98.0,-53.0,,,,,,,,,
62,20002,2018-03-01,649000.0,137.0,-108.0,,,,,,,,,
63,20002,2018-04-01,677400.0,134.0,-112.0,,,,,,,,,
64,20002,2018-05-01,699999.0,148.0,1.0,,,,,,,,,
65,20002,2018-06-01,655000.0,154.0,-99.0,,,,,,,,,
66,20002,2018-07-01,687000.0,150.0,-145.0,,,,,,,,,
67,20002,2018-08-01,679000.0,144.0,-196.0,,,,,,,,,
68,20002,2018-09-01,699000.0,154.0,-55.0,,,,,,,,,
69,20002,2018-10-01,694500.0,184.0,-102.0,,,,,,,,,
70,20002,2018-11-01,695000.0,180.0,-134.0,,,,,,,,,
71,20002,2018-12-01,675000.0,156.0,-81.0,,,,,,,,,
72,20002,2019-01-01,647300.0,118.0,-48.0,0.0708023159636062,0.0535714285714286,-0.6571428571428571,,,,,,
73,20002,2019-02-01,650000.0,122.0,-90.0,0.009944064636420169,0.24489795918367352,0.6981132075471699,,,,,,
74,20002,2019-03-01,674957.0,126.0,-30.0,0.03999537750385218,-0.08029197080291972,-0.7222222222222222,,,,,,
75,20002,2019-04-01,662450.0,129.0,-126.0,-0.02206967818128136,-0.03731343283582089,0.125,,,,,,
76,20002,2019-05-01,669950.0,142.0,-64.0,-0.04292720418172025,-0.04054054054054057,-65.0,,,,,,
77,20002,2019-06-01,695000.0,162.0,-73.0,0.06106870229007644,0.051948051948051965,-0.26262626262626265,,,,,,
78,20002,2019-07-01,685000.0,172.0,-217.0,-0.0029112081513827937,0.14666666666666672,0.49655172413793114,,,,,,
79,20002,2019-08-01,666529.0,184.0,-206.0,-0.018366715758468377,0.2777777777777777,0.05102040816326525,,,,,,
80,20002,2019-09-01,686979.0,207.0,-126.0,-0.017197424892703816,0.3441558441558441,1.290909090909091,,,,,,
81,20002,2019-10-01,679450.0,215.0,-79.0,-0.02167026637868974,0.1684782608695652,-0.22549019607843135,,,,,,
82,20002,2019-11-01,685000.0,191.0,-79.0,-0.014388489208633115,0.061111111111111116,-0.4104477611940298,,,,,,
83,20002,2019-12-01,669995.0,148.0,-93.0,-0.007414814814814763,-0.05128205128205132,0.14814814814814814,,,,,,
84,20002,2020-01-01,677425.0,137.0,-62.0,0.04653947165147532,0.1610169491525424,0.29166666666666674,,,,,,
85,20002,2020-02-01,649900.0,123.0,-115.0,-0.00015384615384617106,0.008196721311475308,0.2777777777777777,,,,,,
86,20002,2020-03-01,649950.0,126.0,-204.0,-0.03704976761482581,0.0,5.8,,,,,,
87,20002,2020-04-01,692613.0,140.0,-333.0,0.04553249301834095,0.0852713178294573,1.6428571428571428,,,,,,
88,20002,2020-05-01,724900.0,153.0,-312.0,0.08202104634674234,0.07746478873239426,3.875,,,,,,
89,20002,2020-06-01,722450.0,174.0,-303.0,0.039496402877697845,0.07407407407407418,3.1506849315068495,,,,,,
90,20002,2020-07-01,709450.0,181.0,-285.0,0.03569343065693431,0.05232558139534893,0.31336405529953915,,,,,,
91,20002,2020-08-01,670000.0,172.0,-446.0,0.005207575364312822,-0.06521739130434778,1.1650485436893203,,,,,,
92,20002,2020-09-01,666350.0,186.0,-258.0,-0.03002857438145856,-0.10144927536231885,1.0476190476190474,,,,,,
93,20002,2020-10-01,649900.0,213.0,-365.0,-0.043491058944734706,-0.009302325581395321,3.620253164556962,,,,,,
94,20002,2020-11-01,649900.0,213.0,-323.0,-0.05124087591240878,0.11518324607329844,3.0886075949367084,,,,,,
95,20002,2020-12-01,667450.0,180.0,-242.0,-0.003798535809968695,0.21621621621621623,1.6021505376344085,,,,,,
96,20002,2021-01-01,659900.0,159.0,-251.0,-0.025870022511717217,0.16058394160583944,3.048387096774194,,,,,,
97,20002,2021-02-01,646500.0,150.0,-207.0,-0.005231574088321311,0.2195121951219512,0.8,,,,,,
98,20002,2021-03-01,649250.0,161.0,-202.0,-0.001077005923532548,0.2777777777777777,-0.009803921568627416,,,,,,
99,20002,2021-04-01,649900.0,179.0,-141.0,-0.06166935936807427,0.27857142857142847,-0.5765765765765766,,,,,,
100,20002,2021-05-01,649900.0,188.0,-150.0,-0.10346254655814591,0.2287581699346406,-0.5192307692307692,,,,,,
101,20002,2021-06-01,629900.0,215.0,-207.0,-0.12810575126306323,0.23563218390804597,-0.3168316831683168,,,,,,
102,20002,2021-07-01,635000.0,208.0,-152.0,-0.10494044682500525,0.149171270718232,-0.4666666666666667,,,,,,
103,20002,2021-08-01,649950.0,219.0,-50.0,-0.029925373134328304,0.2732558139534884,-0.8878923766816144,,,,,,
104,20002,2021-09-01,667400.0,245.0,-29.0,0.0015757484805283273,0.31720430107526876,-0.8875968992248062,,,,,,
105,20002,2021-10-01,650000.0,259.0,-19.0,0.00015386982612719535,0.215962441314554,-0.947945205479452,,,,,,
106,20002,2021-11-01,650000.0,239.0,-62.0,0.00015386982612719535,0.1220657276995305,-0.8080495356037152,,,,,,
107,20002,2021-12-01,654950.0,188.0,-85.0,-0.01872799460633756,0.04444444444444451,-0.6487603305785123,,,,,,
108,20002,2022-01-01,649900.0,147.0,-12.0,-0.015153811183512667,-0.07547169811320753,-0.952191235059761,,,,,,
109,20002,2022-02-01,637450.0,147.0,-25.0,-0.013998453209590145,-0.020000000000000018,-0.8792270531400966,,,,,,
110,20002,2022-03-01,644450.0,176.0,-49.0,-0.007393145937620305,0.0931677018633541,-0.7574257425742574,,,,,,
111,20002,2022-04-01,659999.0,175.0,40.0,0.015539313740575489,-0.022346368715083775,-1.2836879432624113,,,,,,
112,20002,2022-05-01,651646.8994561839,200.2725544720328,-97.34584352710675,0.002687951155845303,0.06527954506400424,-0.3510277098192883,,,,,,
113,20002,2022-06-01,652005.3682020688,201.91525011724056,-95.46717540848631,0.03509345642493855,-0.06085930178027643,-0.5388059159010323,,,,,,
114,20002,2022-07-01,652336.8020763928,203.55730798232503,-93.67302892334246,0.027302050514004472,-0.02135909623882193,-0.38373007287274696,,,,,,
115,20002,2022-08-01,652673.9507136666,205.19318996007073,-91.84940199847294,0.0041910157914710755,-0.06304479470287339,0.8369880399694589,,,,,,
116,20002,2022-09-01,653008.3234971586,206.82831783633006,-90.03318610986082,-0.02156379458022384,-0.15580278434150996,2.1045926244779594,,,,,,
117,20002,2022-10-01,653343.1119661441,208.4625868555724,-88.21407197474285,0.00514324917868314,-0.19512514727578223,3.642845893407518,,,,,,
118,20002,2022-11-01,653677.5967524807,210.0966673341459,-86.39557346399852,0.0056578411576626575,-0.12093444630064476,0.39347699135481484,,,,,,
119,20002,2022-12-01,654012.1006702647,211.73061924459762,-84.57677769801045,-0.0014320166878927232,0.12622669810956189,-0.004979085905759462,,,,,,
120,20003,2018-01-01,739500.0,48.0,34.0,,,,,,,,,
121,20003,2018-02-01,669900.0,48.0,14.0,,,,,,,,,
122,20003,2018-03-01,649000.0,63.0,59.0,,,,,,,,,
123,20003,2018-04-01,625000.0,74.0,52.0,,,,,,,,,
124,20003,2018-05-01,674450.0,73.0,48.0,,,,,,,,,
125,20003,2018-06-01,649900.0,78.0,83.0,,,,,,,,,
126,20003,2018-07-01,749700.0,82.0,79.0,,,,,,,,,
127,20003,2018-08-01,749500.0,74.0,-17.0,,,,,,,,,
128,20003,2018-09-01,749500.0,87.0,75.0,,,,,,,,,
129,20003,2018-10-01,774975.0,95.0,-57.0,,,,,,,,,
130,20003,2018-11-01,778500.0,87.0,31.0,,,,,,,,,
131,20003,2018-12-01,775000.0,66.0,-56.0,,,,,,,,,
132,20003,2019-01-01,782248.0,69.0,-4.0,0.05780662609871534,0.4375,-1.1176470588235294,,,,,,
133,20003,2019-02-01,750000.0,63.0,10.0,0.11957008508732647,0.3125,-0.2857142857142857,,,,,,
134,20003,2019-03-01,772143.0,62.0,-32.0,0.18974268104776582,-0.015873015873015928,-1.542372881355932,,,,,,
135,20003,2019-04-01,772093.0,66.0,-40.0,0.2353487999999999,-0.10810810810810811,-1.7692307692307692,,,,,,
136,20003,2019-05-01,774500.0,75.0,76.0,0.14834309437319293,0.027397260273972712,0.5833333333333333,,,,,,
137,20003,2019-06-01,749900.0,62.0,45.0,0.15386982612709654,-0.20512820512820518,-0.45783132530120485,,,,,,
138,20003,2019-07-01,749900.0,63.0,40.0,0.00026677337601710427,-0.23170731707317072,-0.49367088607594933,,,,,,
139,20003,2019-08-01,758471.0,69.0,-53.0,0.011969312875250271,-0.06756756756756754,2.1176470588235294,,,,,,
140,20003,2019-09-01,779900.0,80.0,61.0,0.04056037358238829,-0.08045977011494254,-0.18666666666666665,,,,,,
141,20003,2019-10-01,799900.0,89.0,14.0,0.03216232781702644,-0.06315789473684208,-1.2456140350877192,,,,,,
142,20003,2019-11-01,799900.0,82.0,69.0,0.027488760436737314,-0.05747126436781613,1.225806451612903,,,,,,
143,20003,2019-12-01,787400.0,65.0,-24.0,0.016000000000000014,-0.015151515151515138,-0.5714285714285714,,,,,,
144,20003,2020-01-01,784000.0,59.0,2.0,0.002239698919012989,-0.14492753623188404,-1.5,,,,,,
145,20003,2020-02-01,874900.0,55.0,50.0,0.16653333333333342,-0.12698412698412698,4.0,,,,,,
146,20003,2020-03-01,882450.0,52.0,-101.0,0.14285825294019383,-0.16129032258064513,2.15625,,,,,,
147,20003,2020-04-01,837500.0,65.0,-162.0,0.08471388809379188,-0.015151515151515138,3.05,,,,,,
148,20003,2020-05-01,799900.0,76.0,-109.0,0.03279535183989668,0.01333333333333342,-2.4342105263157894,,,,,,
149,20003,2020-06-01,809950.0,72.0,-62.0,0.08007734364581953,0.16129032258064524,-2.3777777777777778,,,,,,
150,20003,2020-07-01,799900.0,73.0,-105.0,0.06667555674089876,0.15873015873015883,-3.625,,,,,,
151,20003,2020-08-01,779900.0,78.0,5.0,0.02825289299129441,0.13043478260869557,-1.0943396226415094,,,,,,
152,20003,2020-09-01,762200.0,93.0,-63.0,-0.022695217335555795,0.1625000000000001,-2.0327868852459017,,,,,,
153,20003,2020-10-01,769900.0,114.0,-88.0,-0.03750468808601071,0.2808988764044944,-7.285714285714286,,,,,,
154,20003,2020-11-01,736950.0,118.0,-140.0,-0.07869733716714589,0.4390243902439024,-3.028985507246377,,,,,,
155,20003,2020-12-01,731250.0,95.0,-87.0,-0.07131064262128528,0.46153846153846145,2.625,,,,,,
156,20003,2021-01-01,722500.0,82.0,75.0,-0.07844387755102045,0.38983050847457634,36.5,,,,,,
157,20003,2021-02-01,697000.0,76.0,66.0,-0.20333752428849017,0.38181818181818183,0.32000000000000006,,,,,,
158,20003,2021-03-01,762500.0,74.0,97.0,-0.13592838121140005,0.42307692307692313,-1.9603960396039604,,,,,,
159,20003,2021-04-01,796950.0,82.0,193.0,-0.048417910447761225,0.2615384615384615,-2.191358024691358,,,,,,
160,20003,2021-05-01,799000.0,83.0,220.0,-0.0011251406425802912,0.09210526315789469,-3.018348623853211,,,,,,
161,20003,2021-06-01,744200.0,86.0,153.0,-0.0811778504845978,0.19444444444444442,-3.467741935483871,,,,,,
162,20003,2021-07-01,799000.0,78.0,268.0,-0.0011251406425802912,0.06849315068493156,-3.552380952380952,,,,,,
163,20003,2021-08-01,792450.0,86.0,250.0,0.01609180664187715,0.10256410256410264,49.0,,,,,,
164,20003,2021-09-01,849450.0,105.0,117.0,0.1144712673838888,0.12903225806451624,-2.857142857142857,,,,,,
165,20003,2021-10-01,850000.0,108.0,38.0,0.10403948564748666,-0.052631578947368474,-1.4318181818181819,,,,,,
166,20003,2021-11-01,849000.0,89.0,-13.0,0.15204559332383472,-0.2457627118644068,-0.9071428571428571,,,,,,
167,20003,2021-12-01,819900.0,69.0,-33.0,0.12123076923076925,-0.27368421052631575,-0.6206896551724138,,,,,,
168,20003,2022-01-01,744900.0,49.0,-41.0,0.031003460207612354,-0.4024390243902439,-1.5466666666666666,,,,,,
169,20003,2022-02-01,757400.0,58.0,-2.0,0.08665710186513631,-0.23684210526315785,-1.0303030303030303,,,,,,
170,20003,2022-03-01,793750.0,69.0,-53.0,0.040983606557376984,-0.06756756756756754,-1.5463917525773194,,,,,,
171,20003,2022-04-01,774900.0,72.0,-47.0,-0.02766798418972327,-0.12195121951219512,-1.2435233160621761,,,,,,
172,20003,2022-05-01,833636.7061044126,73.39845928122857,-40.53722654533763,0.04335007021828852,-0.11568121347917393,-1.1842601206606256,,,,,,
173,20003,2022-06-01,835686.4205930216,73.88137280632778,-42.313865341128874,0.12293257268613478,-0.14091426969386311,-1.2765612113799274,,,,,,
174,20003,2022-07-01,837730.6218684121,74.3595432164295,-44.07391065435356,0.04847386967260592,-0.046672522866288424,-1.1644548905013192,,,,,,
175,20003,2022-08-01,839773.7615730525,74.83599853727303,-45.83028727733494,0.059718293359899643,-0.1298139704968253,-1.1833211491093398,,,,,,
176,20003,2022-09-01,841816.381213961,75.31182845430415,-47.58518857708175,-0.008986542805390463,-0.2827444909113891,-1.4067110134793313,,,,,,
177,20003,2022-10-01,843858.8257636683,75.78743264762886,-49.33952191209065,-0.007224910866272638,-0.29826451252195496,-2.2984084713708066,,,,,,
178,20003,2022-11-01,845901.2069533335,76.2629547573335,-51.0936658397374,-0.003649932917157317,-0.14311286789512923,2.9302819876721076,,,,,,
179,20003,2022-12-01,847943.5646475405,76.73844714845352,-52.847736547609244,0.034203640258007706,0.11215140794860168,0.601446562048765,,,,,,
180,20005,2018-01-01,656950.0,24.0,-77.0,,,,,,,,,
181,20005,2018-02-01,582450.0,25.0,-61.0,,,,,,,,,
182,20005,2018-03-01,630500.0,31.0,-55.0,,,,,,,,,
183,20005,2018-04-01,547400.0,36.0,-71.0,,,,,,,,,
184,20005,2018-05-01,597950.0,35.0,-70.0,,,,,,,,,
185,20005,2018-06-01,597000.0,44.0,-55.0,,,,,,,,,
186,20005,2018-07-01,607450.0,51.0,-29.0,,,,,,,,,
187,20005,2018-08-01,565000.0,35.0,-74.0,,,,,,,,,
188,20005,2018-09-01,565000.0,44.0,-21.0,,,,,,,,,
189,20005,2018-10-01,499500.0,49.0,-26.0,,,,,,,,,
190,20005,2018-11-01,448500.0,42.0,-55.0,,,,,,,,,
191,20005,2018-12-01,495000.0,30.0,-18.0,,,,,,,,,
192,20005,2019-01-01,522000.0,22.0,-7.0,-0.20541898165766037,-0.08333333333333337,-0.9090909090909091,,,,,,
193,20005,2019-02-01,569000.0,21.0,-45.0,-0.02309211091080776,-0.16000000000000003,-0.2622950819672131,,,,,,
194,20005,2019-03-01,612143.0,27.0,-41.0,-0.02911498810467883,-0.12903225806451613,-0.2545454545454545,,,,,,
195,20005,2019-04-01,598900.0,34.0,-96.0,0.09408111070515157,-0.05555555555555558,0.352112676056338,,,,,,
196,20005,2019-05-01,569000.0,34.0,-118.0,-0.04841541934944393,-0.02857142857142858,0.6857142857142857,,,,,,
197,20005,2019-06-01,499900.0,33.0,-86.0,-0.16264656616415407,-0.25,0.5636363636363637,,,,,,
198,20005,2019-07-01,559950.0,38.0,-96.0,-0.07819573627459053,-0.2549019607843137,2.310344827586207,,,,,,
199,20005,2019-08-01,540000.0,35.0,-70.0,-0.04424778761061943,0.0,-0.05405405405405406,,,,,,
200,20005,2019-09-01,505000.0,32.0,-80.0,-0.10619469026548678,-0.2727272727272727,2.8095238095238093,,,,,,
201,20005,2019-10-01,589500.0,36.0,-80.0,0.18018018018018012,-0.26530612244897955,2.076923076923077,,,,,,
202,20005,2019-11-01,674000.0,22.0,-85.0,0.5027870680044593,-0.47619047619047616,0.5454545454545454,,,,,,
203,20005,2019-12-01,699950.0,16.0,-99.0,0.414040404040404,-0.4666666666666667,4.5,,,,,,
204,20005,2020-01-01,634000.0,14.0,-48.0,0.2145593869731801,-0.36363636363636365,5.857142857142857,,,,,,
205,20005,2020-02-01,579000.0,15.0,-7.0,0.017574692442882345,-0.2857142857142857,-0.8444444444444444,,,,,,
206,20005,2020-03-01,694000.0,20.0,-207.0,0.1337220224686062,-0.2592592592592593,4.048780487804878,,,,,,
207,20005,2020-04-01,699000.0,15.0,-214.0,0.1671397562197361,-0.5588235294117647,1.2291666666666665,,,,,,
208,20005,2020-05-01,529000.0,23.0,-202.0,-0.07029876977152905,-0.32352941176470584,0.7118644067796611,,,,,,
209,20005,2020-06-01,539500.0,27.0,-194.0,0.07921584316863384,-0.18181818181818177,1.255813953488372,,,,,,
210,20005,2020-07-01,662400.0,40.0,-200.0,0.18296276453254756,0.05263157894736836,1.0833333333333335,,,,,,
211,20005,2020-08-01,669000.0,52.0,-235.0,0.23888888888888893,0.48571428571428577,2.357142857142857,,,,,,
212,20005,2020-09-01,622450.0,66.0,-227.0,0.23257425742574256,1.0625,1.8375,,,,,,
213,20005,2020-10-01,599000.0,73.0,-249.0,0.016115351993214677,1.0277777777777777,2.1125,,,,,,
214,20005,2020-11-01,549950.0,64.0,-149.0,-0.1840504451038576,1.9090909090909092,0.7529411764705882,,,,,,
215,20005,2020-12-01,591500.0,58.0,-126.0,-0.15493963854561044,2.625,0.2727272727272727,,,,,,
216,20005,2021-01-01,559500.0,46.0,-92.0,-0.11750788643533128,2.2857142857142856,0.9166666666666667,,,,,,
217,20005,2021-02-01,537278.0,46.0,-40.0,-0.07205872193436957,2.066666666666667,4.714285714285714,,,,,,
218,20005,2021-03-01,511950.0,57.0,-96.0,-0.2623198847262248,1.85,-0.536231884057971,,,,,,
219,20005,2021-04-01,492000.0,60.0,-58.0,-0.296137339055794,3.0,-0.7289719626168225,,,,,,
220,20005,2021-05-01,465001.0,52.0,-88.0,-0.12098109640831756,1.2608695652173911,-0.5643564356435644,,,,,,
221,20005,2021-06-01,504000.0,56.0,-40.0,-0.06580166821130673,1.074074074074074,-0.7938144329896908,,,,,,
222,20005,2021-07-01,521000.0,55.0,-77.0,-0.21346618357487923,0.375,-0.615,,,,,,
223,20005,2021-08-01,525450.0,40.0,-48.0,-0.2145739910313902,-0.23076923076923073,-0.7957446808510639,,,,,,
224,20005,2021-09-01,529000.0,51.0,-49.0,-0.15013254076632665,-0.2272727272727273,-0.7841409691629956,,,,,,
225,20005,2021-10-01,519000.0,54.0,-76.0,-0.13355592654424042,-0.26027397260273977,-0.6947791164658634,,,,,,
226,20005,2021-11-01,534450.0,50.0,-34.0,-0.028184380398218023,-0.21875,-0.7718120805369127,,,,,,
227,20005,2021-12-01,547450.0,36.0,-55.0,-0.0744716821639898,-0.3793103448275862,-0.5634920634920635,,,,,,
228,20005,2022-01-01,519900.0,36.0,-76.0,-0.0707774798927614,-0.21739130434782605,-0.17391304347826086,,,,,,
229,20005,2022-02-01,507000.0,42.0,-81.0,-0.05635443848436006,-0.08695652173913049,1.025,,,,,,
230,20005,2022-03-01,506950.0,42.0,-142.0,-0.00976657876745779,-0.26315789473684215,0.47916666666666674,,,,,,
231,20005,2022-04-01,509000.0,36.0,-52.0,0.03455284552845539,-0.4,-0.10344827586206895,,,,,,
232,20005,2022-05-01,547182.379813114,35.808952577037154,-72.44047940663222,0.1767337700631051,-0.31136629659543935,-0.17681273401554298,,,,,,
233,20005,2022-06-01,545796.7941175615,35.975592581690876,-72.5144684207778,0.08293014705865387,-0.3575787038983772,0.8128617105194451,,,,,,
234,20005,2022-07-01,544423.3902967118,36.14389672739712,-72.69383861523072,0.04495852264244116,-0.34283824132005236,-0.055924173828172496,,,,,,
235,20005,2022-08-01,543045.6377066303,36.3118308100899,-72.84009752458552,0.03348679742436067,-0.09220422974775244,0.5175020317621983,,,,,,
236,20005,2022-09-01,541669.1635224404,36.47991463370866,-72.99691778930361,0.02394926941860187,-0.284707556201791,0.48973301610823694,,,,,,
237,20005,2022-10-01,540292.2633423341,36.647957646784164,-73.15040197120433,0.041025555572898,-0.32133411765214515,-0.037494710905206174,,,,,,
238,20005,2022-11-01,538915.4939898732,36.81601497270778,-73.30494662987394,0.008355307306339599,-0.26367970054584444,1.1560278420551158,,,,,,
239,20005,2022-12-01,537538.682279092,36.98406804257135,-73.4591555629791,-0.018104516797712966,0.02733522340475969,0.3356210102359838,,,,,,
240,20007,2018-01-01,1595000.0,87.0,-83.0,,,,,,,,,
241,20007,2018-02-01,1687500.0,74.0,-59.0,,,,,,,,,
242,20007,2018-03-01,1579000.0,89.0,-28.0,,,,,,,,,
243,20007,2018-04-01,1495000.0,114.0,-30.0,,,,,,,,,
244,20007,2018-05-01,1374000.0,114.0,-172.0,,,,,,,,,
245,20007,2018-06-01,1249000.0,125.0,-218.0,,,,,,,,,
246,20007,2018-07-01,1085000.0,122.0,-114.0,,,,,,,,,
247,20007,2018-08-01,1073500.0,117.0,-103.0,,,,,,,,,
248,20007,2018-09-01,1115000.0,139.0,-10.0,,,,,,,,,
249,20007,2018-10-01,1099900.0,153.0,-71.0,,,,,,,,,
